,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
8075,75,2022-03-23 22:57:56+00:00,Just posted a photo @ Visio Optical https://t.co/ajCZiFPWHS,just posted a photo visio optical,0.8333333333333334
8082,82,2022-03-23 22:43:43+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/58xXqGewFd",im at block 671a edgefield plains singapore 821671 in singapore,0.875
8085,85,2022-03-23 22:40:14+00:00,Thank goodness as it’s daylight robbery what Histopath is charging at Bne Airport for a professionally administered ART &amp; only available AT the airport in Bne too,thank goodness as its daylight robbery what histopath is charging at bne airport for a professionally administered art and only available at the airport in bne too,0.8888888888888888
8087,87,2022-03-23 22:37:53+00:00,With my beautiful &amp; elegant gf😍 https://t.co/TUaE6xBGgq,with my beautiful and elegant gf,0.8333333333333334
8089,89,2022-03-23 22:33:25+00:00,@KempoJesse You’ll make your queer students’ day! ❤️,youll make your queer students day,0.8333333333333334
8091,91,2022-03-23 22:28:10+00:00,Just posted a photo @ Compassvale Walk https://t.co/Yq5mOorMYm,just posted a photo compassvale walk,0.8333333333333334
8094,94,2022-03-23 22:26:02+00:00,Just posted a photo @ PA Water-Venture East Coast https://t.co/6C6tgPcfan,just posted a photo pa waterventure east coast,0.875
8095,95,2022-03-23 22:23:55+00:00,Just posted a photo @ Compassvale Walk https://t.co/d2r79GRxpV,just posted a photo compassvale walk,0.8333333333333334
8104,4,2022-03-24 23:57:53+00:00,Just posted a photo @ Visio Optical https://t.co/j2VriKEdg7,just posted a photo visio optical,0.8333333333333334
8108,8,2022-03-24 23:55:53+00:00,Comment 7 tweets a la suite dans ma TL c’est FD ?,comment 7 tweets a la suite dans ma tl cest fd,0.8
8166,66,2022-03-24 23:11:17+00:00,I'm at Bangkok Street Mookata in Singapore https://t.co/aIjNOEhMUH,im at bangkok street mookata in singapore,0.8571428571428571
8179,79,2022-03-24 22:58:10+00:00,Just posted a photo @ Visio Optical https://t.co/bFoCBAxeY5,just posted a photo visio optical,0.8333333333333334
8183,83,2022-03-24 22:56:07+00:00,"its been a few time this week i dreamt of you,what is this even supposed to meannnnnnn",its been a few time this week i dreamt of youwhat is this even supposed to meannnnnnn,0.8823529411764706
8193,93,2022-03-24 22:42:16+00:00,@nrlashqnhshm IT IS HAPPENING NO MATTER WHATTTT !!! 🥳🥳🥳,it is happening no matter whatttt,0.8333333333333334
8194,94,2022-03-24 22:39:00+00:00,Just posted a photo @ Compassvale Walk https://t.co/IaNn4hWZJ5,just posted a photo compassvale walk,0.8333333333333334
8196,96,2022-03-24 22:36:29+00:00,"I'm at Lian Ji Shu Shi 蓮記熟食 in Singapore, SG https://t.co/bCnTmAIF4Z https://t.co/8lfyrOOeoT",im at lian ji shu shi in singapore sg,0.8888888888888888
8197,97,2022-03-24 22:36:08+00:00,Just posted a photo @ Compassvale Walk https://t.co/smxcvahzkV,just posted a photo compassvale walk,0.8333333333333334
8198,98,2022-03-24 22:35:47+00:00,I'm at Run Zhong Cafe 潤忠茶室 https://t.co/RJQ6bqhaSL https://t.co/6HtXG4jnA0,im at run zhong cafe,0.8
8211,11,2022-03-25 23:45:18+00:00,I almost thought R+Shiny is outdated already by now. Glad to see they R still Shinyng!,i almost thought rshiny is outdated already by now glad to see they r still shinyng,0.875
8218,18,2022-03-25 23:27:47+00:00,"Happy Birthday to our Dearest Xiumin 🎂❤️🎉

#32SpringsWithXIU
#HappyXiuminDay
#사랑하는민석아_생일축하해 
#XIUMIN #시우민 #엑소시우민 #EXO #엑소 @weareoneEXO https://t.co/SJ8BXG5Z7l",happy birthday to our dearest xiumin,0.8333333333333334
8232,32,2022-03-25 23:16:30+00:00,One of the best breakfast spot in Singapore. Their roti canai is served with mutton dalcha and the chutney is 🤤🤤🤤 . 📍Tampines Central https://t.co/zvhmXwS6bI,one of the best breakfast spot in singapore their roti canai is served with mutton dalcha and the chutney is tampines central,0.8181818181818182
8234,34,2022-03-25 23:11:16+00:00,BEO I ALMOST FUCKING SEE YHR GOD I IN BUS SLEEPING THEM I ALMSOY MY KNOCK MY HEAD BERE CBB https://t.co/i7Jn0fXy63,beo i almost fucking see yhr god i in bus sleeping them i almsoy my knock my head bere cbb,0.8
8237,37,2022-03-25 23:05:43+00:00,@ldrethegiant @LofiGuyNFT Oo we love Mr Braidy. 🔥🤍,oo we love mr braidy,0.8
8245,45,2022-03-25 22:46:23+00:00,his morning voice saying ‘ solle ma ’ 😮‍💨🦋😮‍💨🦋😮‍💨🦋😮‍💨🦋😮‍💨🦋😮‍💨,his morning voice saying solle ma,0.8333333333333334
8263,63,2022-03-25 22:09:40+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/LbNaeza2cl",im at block 671a edgefield plains singapore 821671 in singapore,0.875
8269,69,2022-03-25 21:33:32+00:00,@Mikeysanchez27 think Nunez’s profile’s a better fit,think nunezs profiles a better fit,0.8333333333333334
8287,87,2022-03-25 20:14:10+00:00,Si je dis à qui il ressemble il va dire que je le harcèle.,si je dis à qui il ressemble il va dire que je le harcèle,0.8571428571428571
8307,7,2022-03-26 23:50:53+00:00,"@babyrawrbaby Im at Changi fishing, that is how i clear my bordemness",im at changi fishing that is how i clear my bordemness,0.8181818181818182
8309,9,2022-03-26 23:46:27+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/JbhqJ5Qb9m",im at block 671a edgefield plains singapore 821671 in singapore,0.875
8312,12,2022-03-26 23:44:16+00:00,Check out my activity on Strava: https://t.co/tXex60Po7z https://t.co/RAAJ128wi2,check out my activity on strava,0.8333333333333334
8319,19,2022-03-26 23:42:22+00:00,"Capturing the imagination of the recording industry’s most illustrious ears / / Amphion One18 (pair), Amp700 (w/speaker cables) - SGD7,280 / / Natural, transparent and un-hyped / / Designed for great low-volume performance https://t.co/NRF253kgg4
Picture: @simonecoen https://t.co/3dFFVwonpH",capturing the imagination of the recording industrys most illustrious ears amphion one18 pair amp700 wspeaker cables sgd7280 natural transparent and unhyped designed for great lowvolume performance picture,0.875
8320,20,2022-03-26 23:41:44+00:00,"Traumatized sa part na abi mo OK ang tanan,then one day you get up then they will leave you.. Ako pa naman na I value the word of honor,the promises!",traumatized sa part na abi mo ok ang tananthen one day you get up then they will leave you ako pa naman na i value the word of honorthe promises,0.8333333333333334
8342,42,2022-03-26 23:22:01+00:00,#sunrise wow🤩 @Tanjong Katong Waterways. @ Dakota Crescent. https://t.co/gSiIA2aeH6,wow katong waterways dakota crescent,0.8
8358,58,2022-03-26 23:13:24+00:00,Kahit anong pain pa mararamdaman mo. Always keep your values. Stay who you are.and be who you are. That's really matter.🥰,kahit anong pain pa mararamdaman mo always keep your values stay who you areand be who you are thats really matter,0.8095238095238095
8359,59,2022-03-26 23:12:17+00:00,Kung di kapa naiwan...kahit anong phase ng life mo...ma raranasan mo din yan...maybe not now but soon. I can assure you that. Well thats life!,kung di kapa naiwankahit anong phase ng life moma raranasan mo din yanmaybe not now but soon i can assure you that well thats life,0.8
8363,63,2022-03-26 23:09:27+00:00,"God is always with me.. Be strong lang,kaya na.",god is always with me be strong langkaya na,0.8888888888888888
8366,66,2022-03-26 23:07:07+00:00,Just posted a photo @ Visio Optical https://t.co/VBJoeglt7t,just posted a photo visio optical,0.8333333333333334
8377,77,2022-03-26 22:20:52+00:00,Ikaw pa ang sa layo...ikaw pa mag adjust sa tanan. Haysss,ikaw pa ang sa layoikaw pa mag adjust sa tanan haysss,0.8181818181818182
8381,81,2022-03-26 22:14:39+00:00,"Best buddies. We're in this together.
#bestbuddies #buddies

#mylifeisfull 
27.03.2022 day 086 @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/jzwbiW8xn9",best buddies were in this together 27032022 day 086 singapore singapura,0.8888888888888888
8390,90,2022-03-26 22:00:33+00:00,"Me: hi this is muhaimin reporting from toa control
Sg gomen: please wait ah. Mr maimin
Me: you know what. Fuck it m8. Just call me mint. 
Sg gomen: owh ok Mr Mint. (Glad because its easier)",me hi this is muhaimin reporting from toa control sg gomen please wait ah mr maimin me you know what fuck it m8 just call me mint sg gomen owh ok mr mint glad because its easier,0.8611111111111112
8406,6,2022-03-27 23:58:14+00:00,Chelsea youth is next level.,chelsea youth is next level,0.8
8411,11,2022-03-27 23:54:33+00:00,"Hoping to keep our record running against Balestier Khalsa 💪

#allhandsondeck
#lioncitysailors
#20202021
@lcsfamily.sg
#LCSForAll
#lcsfamily
#LCSFamily 

Image credit to Lion City Sailors Family @ Jalan Besar Stadium https://t.co/cuqAUsWNka",hoping to keep our record running against balestier khalsa sg image credit to lion city sailors family jalan besar stadium,0.85
8422,22,2022-03-27 23:36:41+00:00,@CedsSim @coldtrigger @BoredApeYC @ChangiAirport Me neither.... I didnt buy anything!!! Wahahahah,me neither i didnt buy anything wahahahah,0.8571428571428571
8425,25,2022-03-27 23:35:39+00:00,Good morning #Singapore 😀 What an amazing green megacity ☀️ https://t.co/ykDvvUgItd,good morning what an amazing green megacity,0.8571428571428571
8433,33,2022-03-27 23:21:28+00:00,Just posted a photo @ Chez Suzette https://t.co/UdQIqe06ME,just posted a photo chez suzette,0.8333333333333334
8441,41,2022-03-27 23:01:01+00:00,Just posted a photo @ Visio Optical https://t.co/pfM0JKtMZt,just posted a photo visio optical,0.8333333333333334
8469,69,2022-03-27 22:37:55+00:00,@axavier_93 @Seri_eatscheese That depends if mak dia pakai ke tak in the first place. 😏,that depends if mak dia pakai ke tak in the first place,0.8333333333333334
8478,78,2022-03-27 22:32:48+00:00,Salaam rocky bhai. Finally la 😍😍😍🔥🔥🔥🔥🔥 https://t.co/0QgHJx7ZyW,salaam rocky bhai finally la,0.8
8521,21,2022-03-28 23:47:58+00:00,Oomf attacked me for pro-DPRK stuff and is literally now in the UAE and Saudi Arabia making money https://t.co/3MZB8sZq6i,oomf attacked me for prodprk stuff and is literally now in the uae and saudi arabia making money,0.8888888888888888
8537,37,2022-03-28 23:36:00+00:00,Brb having a cardiovascular episode https://t.co/Do2ICFkBu3,brb having a cardiovascular episode,0.8
8539,39,2022-03-28 23:34:23+00:00,Just posted a photo @ Visio Optical https://t.co/xHKaDLMjXe,just posted a photo visio optical,0.8333333333333334
8540,40,2022-03-28 23:34:00+00:00,"Really looking forward to cohosting this chat with @bkh_leung in 1.5 hours from now.

Please join us if paid ads are getting you down…or if you’re bootstrapping and have no money for paid ads.

https://t.co/TpNIFEGsID",really looking forward to cohosting this chat with in 15 hours from now please join us if paid ads are getting you downor if youre bootstrapping and have no money for paid ads,0.875
8548,48,2022-03-28 23:28:06+00:00,Just posted a photo @ Visio Optical https://t.co/pzhsYfEWCs,just posted a photo visio optical,0.8333333333333334
8557,57,2022-03-28 23:19:55+00:00,Just posted a photo @ Compassvale Walk https://t.co/m1CuQzV6go,just posted a photo compassvale walk,0.8333333333333334
8561,61,2022-03-28 23:19:07+00:00,Just posted a photo @ Compassvale Walk https://t.co/GYubdC1M68,just posted a photo compassvale walk,0.8333333333333334
8581,81,2022-03-28 22:53:06+00:00,"“..for their price-point, it’s amazing how accurate these monitors sound. ” - Mixdown
PreSonus Eris E5 XT 5"" Powered Studio Monitors (SGD399 per pair) / / Sound On Sound SOS Award 2020 Winner / / https://t.co/FpKcLfEUCp
Picture: @bymussl https://t.co/iDwUPPA8Qb",for their pricepoint its amazing how accurate these monitors sound mixdown presonus eris e5 xt 5 powered studio monitors sgd399 per pair sound on sound sos award 2020 winner picture,0.8846153846153846
8600,0,2022-03-29 23:59:07+00:00,"Sejeong : Since you came all the way here don't use bad words and just be my fan~ why would you use such words, you fool/dummy!
cr. Sejeong_save || translate by jhraeun https://t.co/kLhfrT7SQ5",sejeong since you came all the way here dont use bad words and just be my fan why would you use such words you fooldummy cr sejeongsave translate by jhraeun,0.8666666666666667
8607,7,2022-03-29 23:51:24+00:00,Just posted a photo @ Visio Optical https://t.co/zqWmWUtH8j,just posted a photo visio optical,0.8333333333333334
8611,11,2022-03-29 23:50:41+00:00,Just posted a photo @ Visio Optical https://t.co/R7FTO1INEQ,just posted a photo visio optical,0.8333333333333334
8620,20,2022-03-29 23:40:23+00:00,"Sa hindi pa nakalike ,sugod na guys.
Just click the link below. 

#EdwardBarber @Barber_Edward_

Link:https://t.co/uZfqLquHKs https://t.co/czTjBhl3yj",sa hindi pa nakalike sugod na guys just click the link below link,0.8461538461538461
8624,24,2022-03-29 23:37:13+00:00,HAHHAHAHA IM LATE AND NO DETENTION 😮‍💨 .,hahhahaha im late and no detention,0.8333333333333334
8627,27,2022-03-29 23:33:55+00:00,O people actually watch bridgerton? lol,o people actually watch bridgerton lol,0.8333333333333334
8629,29,2022-03-29 23:33:12+00:00,"This is a fascinating twitter account. The real time breakdown of your average alienated dudebro of 2022

Damn bruh hope you feel better soon we gotchu 😢",this is a fascinating twitter account the real time breakdown of your average alienated dudebro of 2022 damn bruh hope you feel better soon we gotchu,0.88
8638,38,2022-03-29 23:29:32+00:00,"We started to mint our #KM on Jan 20, 2022. 

#KM #kriukmonster @pentas_io #PrivacyCoin #Play2Earn @ Johor Bahru https://t.co/DOuABxQeMG",we started to mint our on jan 20 2022 johor bahru,0.8888888888888888
8640,40,2022-03-29 23:28:26+00:00,Ma sent nga to ky Mayor inday,ma sent nga to ky mayor inday,0.8571428571428571
8643,43,2022-03-29 23:25:33+00:00,"Lezzz go!!!
Thank you daddy! @takoa__ 
@Forgot3thWorlds https://t.co/PxFoSpPWIo",lezzz go thank you daddy,0.8
8665,65,2022-03-29 23:08:51+00:00,"Additionally, we have also lodged and raised online complaint reference APCID3682 year 2021 and brieféd over WhatsApp calls to DSP of Reginal CID +919949472190 till yesterday 29th March 2022 Nil updates of investigations status.
Vande Mataram
JAI Hind 🇮🇳
@dgpapofficial @HMOIndia https://t.co/Bz3C6fnH2A",additionally we have also lodged and raised online complaint reference apcid3682 year 2021 and brieféd over whatsapp calls to dsp of reginal cid 919949472190 till yesterday 29th march 2022 nil updates of investigations status vande mataram jai hind,0.8484848484848485
8666,66,2022-03-29 23:08:48+00:00,"Respected DGP of Andhra Pradesh🇮🇳,
Please Kindly share your DID number or Email to send our pending (year 2021) grievances and appeal of Chittoor SP good office, case handling by Chittoor SDPO +919440796704 and CI +919491074517 of II Town Police Station Chittoor.
@dgpapofficial https://t.co/1fse4p6MNE",respected dgp of andhra pradesh please kindly share your did number or email to send our pending year 2021 grievances and appeal of chittoor sp good office case handling by chittoor sdpo 919440796704 and ci 919491074517 of ii town police station chittoor,0.8461538461538461
8692,92,2022-03-29 22:50:41+00:00,IPhone 12 pro. Or iPhone 13? Or. Ma Samsung naman ko?s21 or S22!,iphone 12 pro or iphone 13 or ma samsung naman ko s21 or s22,0.8
8702,2,2022-03-30 23:56:20+00:00,Rise and shine my gaming bros and sis,rise and shine my gaming bros and sis,0.875
8705,5,2022-03-30 23:51:27+00:00,Just posted a photo @ Visio Optical https://t.co/0cHYnGvraW,just posted a photo visio optical,0.8333333333333334
8706,6,2022-03-30 23:51:20+00:00,Just posted a photo @ Visio Optical https://t.co/gLUoixLf1X,just posted a photo visio optical,0.8333333333333334
8728,28,2022-03-30 23:30:57+00:00,Just posted a photo @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/yQAjVHuQmk,just posted a photo singapore singapura,0.8333333333333334
8731,31,2022-03-30 23:28:52+00:00,I miss team Poland..😂 kay wala nako gashare2 memories..diri ta sa twitter eh. https://t.co/tAFIVHQum2,i miss team poland kay wala nako gashare2 memoriesdiri ta sa twitter eh,0.8333333333333334
8753,53,2022-03-30 23:04:19+00:00,"Just posted a photo @ Singapore Airlines SilverKris Lounge, Terminal 3, Changi Airport https://t.co/aPTT9q1B8t",just posted a photo singapore airlines silverkris lounge terminal 3 changi airport,0.8181818181818182
8784,84,2022-03-30 22:19:12+00:00,Just posted a photo @ Compassvale Walk https://t.co/5V1owUiEir,just posted a photo compassvale walk,0.8333333333333334
8786,86,2022-03-30 22:17:29+00:00,I'm at Run Zhong Cafe 潤忠茶室 https://t.co/Ky7HgOY7Ig,im at run zhong cafe,0.8
8789,89,2022-03-30 22:17:02+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/e9mZrQVsHB",im at block 671a edgefield plains singapore 821671 in singapore,0.875
8790,90,2022-03-30 22:15:49+00:00,Just posted a photo @ Compassvale Walk https://t.co/ahJFRNsiN1,just posted a photo compassvale walk,0.8333333333333334
8795,95,2022-03-30 22:05:31+00:00,@mostafahashemi_ @TasneemInstitu1 Cos you need time to finish your iftar,cos you need time to finish your iftar,0.875
8796,96,2022-03-30 22:04:23+00:00,"@sahalETH Gm Sahal bro! 🤗❤ “Do what you can, with what you have, where you are.” – Theodore Roosevelt.",gm sahal bro do what you can with what you have where you are theodore roosevelt,0.875
8808,8,2022-03-31 23:54:36+00:00,imagine thinking #STILTON is just a memecoin.. NGMI. $STILT devs and community are some of the best in this space. April is gonna be a big one. #STILTONARMY,imagine thinking is just a memecoin ngmi stilt devs and community are some of the best in this space april is gonna be a big one,0.8846153846153846
8813,13,2022-03-31 23:45:15+00:00,Pfizer-BioNTech COVID-19 vaccine slashes paediatric hospitalisation risk: US study https://t.co/RKpozPnTIu,pfizerbiontech covid19 vaccine slashes paediatric hospitalisation risk us study,0.875
8815,15,2022-03-31 23:43:34+00:00,Just posted a photo @ Visio Optical https://t.co/1QfJhaDwgM,just posted a photo visio optical,0.8333333333333334
8818,18,2022-03-31 23:42:48+00:00,Just posted a photo @ Visio Optical https://t.co/e5NTT4rPAA,just posted a photo visio optical,0.8333333333333334
8823,23,2022-03-31 23:39:42+00:00,Thank you for everything Lord! Kakayanin.,thank you for everything lord kakayanin,0.8333333333333334
8830,30,2022-03-31 23:35:24+00:00,@Ammouni They were looking for dogecoin?,they were looking for dogecoin,0.8
8837,37,2022-03-31 23:28:48+00:00,Bi ko strong ka? Diba gusto mo tanan naka plan? Ti ano na ni karon bep?🥴,bi ko strong ka diba gusto mo tanan naka plan ti ano na ni karon bep,0.8125
8845,45,2022-03-31 23:26:09+00:00,i take bus faster bruh,i take bus faster bruh,0.8
8848,48,2022-03-31 23:24:37+00:00,Bisan di ko na ni maintindihan tanan..why the life is  very tough for me.. I don't have a choice but to keep going.. Keep striving.. Are you lost baby gurrrrrllll? Dipotars,bisan di ko na ni maintindihan tananwhy the life is very tough for me i dont have a choice but to keep going keep striving are you lost baby gurrrrrllll dipotars,0.8387096774193549
8850,50,2022-03-31 23:24:32+00:00,@lubilafdewali @Author_Devika 🙏🏼😊You're welcome! Thank you for your kind wishes also!,youre welcome thank you for your kind wishes also,0.8888888888888888
8852,52,2022-03-31 23:22:59+00:00,Just posted a photo @ Compassvale Walk https://t.co/kqNQZYJbLu,just posted a photo compassvale walk,0.8333333333333334
8861,61,2022-03-31 23:21:04+00:00,Just posted a photo @ Compassvale Walk https://t.co/u2PHIGx9Bn,just posted a photo compassvale walk,0.8333333333333334
8864,64,2022-03-31 23:19:34+00:00,Simba ta sa Sunday ah..😊,simba ta sa sunday ah,0.8
8872,72,2022-03-31 23:11:42+00:00,Fuck sake united play this weeknd,fuck sake united play this weeknd,0.8333333333333334
8880,80,2022-03-31 23:06:42+00:00,@RickyBeBack She aced it through the back door 😂😂😂,she aced it through the back door,0.8571428571428571
8885,85,2022-03-31 23:02:17+00:00,"@marotanidatta8 Ohayo~ 
What happened to your profile picture??!! www",ohayo what happened to your profile picture www,0.875
8898,98,2022-03-31 22:47:31+00:00,"Thanks for the awesome cards for both show, usually we have a women match on the pre shows of AEW ppvs, hope to see that on Supercard of Honor! LFG!",thanks for the awesome cards for both show usually we have a women match on the pre shows of aew ppvs hope to see that on supercard of honor lfg,0.8333333333333334
8900,0,2022-04-01 23:58:48+00:00,"Super hot ride from East Coast Park to Changi Village!

#togosgrti2022 #cycleforchange #togoride2022 #getfitandhealthywithusports @ Singapore / Singapura / 新加坡 / சிங்கப்பூர் https://t.co/2wGH6v1ozr",super hot ride from east coast park to changi village singapore singapura,0.8333333333333334
8907,7,2022-04-01 23:56:18+00:00,I do the same when I feel like dancin,i do the same when i feel like dancin,0.8888888888888888
8913,13,2022-04-01 23:52:26+00:00,"faith restored! i was concerned with nyoki not having a roadmap, doxxed team &amp; lack of ama. khloros provides! https://t.co/GFLcKZrv11",faith restored i was concerned with nyoki not having a roadmap doxxed team and lack of ama khloros provides,0.8421052631578947
8914,14,2022-04-01 23:52:02+00:00,"Good morning Belinda

BELLE FOR SUNSILK
still trending
#BelleMariano @bellemariano02",good morning belinda belle for sunsilk still trending,0.875
8925,25,2022-04-01 23:46:29+00:00,Siargao- the island is healing,siargao the island is healing,0.8
8933,33,2022-04-01 23:36:38+00:00,"MewMew, I miss you! ❤️ I hope you have a good day on your 3rd day of shooting. Su su na 💪

Good MEWning 🌞

THE OCEAN EYES

#TheOEday3
@MSuppasit
#MewSuppasit 
#มิวศุภศิษฏ์
#Before430 https://t.co/gNNCpwMHvJ",mewmew i miss you i hope you have a good day on your 3rd day of shooting su su na good mewning the ocean eyes,0.8333333333333334
8936,36,2022-04-01 23:33:37+00:00,"Bro, what in the world? Company feels so silent all of a sudden today. Takkan semua dah balik Malaysia? 😂",bro what in the world company feels so silent all of a sudden today takkan semua dah balik malaysia,0.8421052631578947
8968,68,2022-04-01 22:55:35+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/dX8FurBdrc",im at block 671a edgefield plains singapore 821671 in singapore,0.875
8975,75,2022-04-01 22:53:38+00:00,@ohsnapsitzryan @noct1lux @alphagirlclub Ryan been traveling around ehhhh,ryan been traveling around ehhhh,0.8
8981,81,2022-04-01 22:47:51+00:00,@LilNipNudie So the QR code opens up to Linktree. It's like a business card already!! #SendNudies,so the qr code opens up to linktree its like a business card already,0.8571428571428571
8983,83,2022-04-01 22:39:31+00:00,Just posted a photo @ Visio Optical https://t.co/KeMMQr1YVX,just posted a photo visio optical,0.8333333333333334
8984,84,2022-04-01 22:39:21+00:00,@BeanNotHere @TikTokSupport Tik Tok gone too unfair #FreeJellybean #FreeBeanNotHere I’m not a Stan but it happened truly,tik tok gone too unfair im not a stan but it happened truly,0.8461538461538461
8997,97,2022-04-01 22:27:34+00:00,Baru saja mengirim foto @ Cloud Forest At Gardens By the Bay https://t.co/JZGGOUuKVf,baru saja mengirim foto cloud forest at gardens by the bay,0.8181818181818182
8999,99,2022-04-01 22:24:53+00:00,Honestly I like to use my phone for discord chats and see PFPs. PC discord NGMI.,honestly i like to use my phone for discord chats and see pfps pc discord ngmi,0.875
9001,1,2022-04-02 23:58:57+00:00,Check out Sasi kumar. S. K .TN. 63's video! #TikTok https://t.co/2upMW48MwE,check out sasi kumar s k tn 63s video,0.875
9005,5,2022-04-02 23:50:17+00:00,"I'm still sleepy MewMew that i forgot the tags. hahaha,okay I will sleep again. 🥱

THE OCEAN EYES

#TheOceanEyes
@MSuppasit 
#Before430 
#MewSuppasit 
#มิวศุภศิษฏ์ https://t.co/9ZQJQIMOnr",im still sleepy mewmew that i forgot the tags hahahaokay i will sleep again the ocean eyes,0.8823529411764706
9008,8,2022-04-02 23:48:27+00:00,"Forest City, Johor. # throwback @ Forest City Johor Bahru https://t.co/gUT538GGQA",forest city johor throwback forest city johor bahru,0.875
9018,18,2022-04-02 23:38:47+00:00,"I'm at Block 671A Edgefield Plains, Singapore 821671 in Singapore https://t.co/JViC7HS5UJ",im at block 671a edgefield plains singapore 821671 in singapore,0.875
9019,19,2022-04-02 23:30:44+00:00,I really slim down..I can't believed it. 26 na size sang pants ko? Wahahahah https://t.co/68qqwDY6Jz,i really slim downi cant believed it 26 na size sang pants ko wahahahah,0.8461538461538461
9022,22,2022-04-02 23:29:11+00:00,"Wishing all our Muslim friends a very blessed Ramadhan this year.

May this holy month brightens your path towards enlightenment.

Selamat Berpuasa!

#kpjpasirgudang #Ramadhan #RamadanMubarak https://t.co/lVj8TXef34",wishing all our muslim friends a very blessed ramadhan this year may this holy month brightens your path towards enlightenment selamat berpuasa,0.8636363636363636
9041,41,2022-04-02 23:03:33+00:00,"Forest City, Johor.

#throwback @ Forest City Johor Bahru https://t.co/bIBdj8YgvG",forest city johor forest city johor bahru,0.8571428571428571
9050,50,2022-04-02 22:54:29+00:00,@The_RedsIndo Auto liat sponsor or apparel,auto liat sponsor or apparel,0.8
9103,3,2022-04-03 23:55:16+00:00,"Yup!! Buy &amp; HODL, then buy more again 👍🏻",yup buy and hodl then buy more again,0.875
9104,4,2022-04-03 23:54:33+00:00,@SongNFTs @RTFKTstudios Hoping to breaking the 20 Eth mark firmly soon. 🎉 https://t.co/GTLbb4fvCF,hoping to breaking the 20 eth mark firmly soon,0.875
9105,5,2022-04-03 23:52:08+00:00,Just posted a photo @ Visio Optical https://t.co/wxkM1RKlDI,just posted a photo visio optical,0.8333333333333334
9106,6,2022-04-03 23:52:00+00:00,Just posted a photo @ Visio Optical https://t.co/pV4VCihxbJ,just posted a photo visio optical,0.8333333333333334
9111,11,2022-04-03 23:48:54+00:00,@harishpillay @nvidia @fedora New laptop with nvidia? How? 😅,new laptop with nvidia how,0.8
9127,27,2022-04-03 23:39:06+00:00,"@wandasolsen I guess she remembers Natasha Romanoff, #BlackWidow https://t.co/q3B21LlJT0",i guess she remembers natasha romanoff,0.8333333333333334
9139,39,2022-04-03 23:18:52+00:00,@jiqencop Me tooo. Lepas tu do bong soon 😝,me tooo lepas tu do bong soon,0.8571428571428571
9143,43,2022-04-03 23:13:42+00:00,"“Also, for its very affordable price tag, this interface boasts some serious audio quality, coming from console and interface makers, Audient.” – MusicTech
EVO 4 (SGD179) by Audient USB-C Audio Interface / / 2 transparent Audient EVO preamps / / https://t.co/jgGm0E7VDR https://t.co/iBQ67JFMvC",also for its very affordable price tag this interface boasts some serious audio quality coming from console and interface makers audient musictech evo 4 sgd179 by audient usbc audio interface 2 transparent audient evo preamps,0.84375
9150,50,2022-04-03 23:07:14+00:00,"Not far from SG, adding to my trip list: Vo Trong Nghia Architects completes bamboo welcome centre for Grand World Phu Quoc https://t.co/m8Zs6U85YY",not far from sg adding to my trip list vo trong nghia architects completes bamboo welcome centre for grand world phu quoc,0.8636363636363636
9170,70,2022-04-03 22:50:07+00:00,dada aku dah start sakit hm,dada aku dah start sakit hm,0.8333333333333334
9190,90,2022-04-03 22:34:55+00:00,I'm at Life As A FDW (Free Domestic Worker) https://t.co/UfYE2gAHyD,im at life as a fdw free domestic worker,0.8888888888888888
9196,96,2022-04-03 22:26:22+00:00,Just posted a photo @ BITC https://t.co/bGvr5iputg,just posted a photo bitc,0.8
9201,1,2022-04-04 23:59:24+00:00,"Corals at Keppel Bay
Address: 1 Keppel Bay Drive
Tenure: 99 Years
Top: Oct 2016
https://t.co/vNyWf9es0v https://t.co/5JN3P6zTYO",corals at keppel bay address 1 keppel bay drive tenure 99 years top oct 2016,0.8333333333333334
9204,4,2022-04-04 23:57:24+00:00,Just posted a photo @ Visio Optical https://t.co/bsIEI9A0cU,just posted a photo visio optical,0.8333333333333334
9217,17,2022-04-04 23:46:08+00:00,@ulerlari Why you so much cuty,why you so much cuty,0.8
9219,19,2022-04-04 23:45:07+00:00,"otedah my husband, twice now gojek/grab drivers cancelled on him when they arrived &amp; saw him; making him late too work (dahlaa his site in Woodlands) -- fcking racist 

yeap some Singaporean racist towards expats (esp white ppl)...there I said it

CAN'T WAIT TO LEAVE THIS COUNTRY",otedah my husband twice now gojekgrab drivers cancelled on him when they arrived and saw him making him late too work dahlaa his site in woodlands fcking racist yeap some singaporean racist towards expats esp white ppl there i said it cant wait to leave this country,0.8936170212765957
