,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
2428,2428,2022-09-26 12:45:00+00:00,MINZY ILY U REAL,minzy ily u real,0.5
2433,2433,2022-09-26 12:44:58+00:00,Iya dong,iya dong,0.5
2443,2443,2022-09-26 12:44:43+00:00,Vijay fans ~ https://t.co/HLpIP7rEj6,vijay fans,0.5
2446,2446,2022-09-26 12:44:42+00:00,@NeeseForOK5 Yeaachhh ready,yeaachhh ready,0.5
2504,2504,2022-09-26 12:43:52+00:00,I'm here,im here,0.5
2529,2529,2022-09-26 12:43:23+00:00,@ohhumilahh_ thanks aunty 🤍,thanks aunty,0.5
2535,2535,2022-09-26 12:43:20+00:00,Same Jin 🙄🤣,same jin,0.5
2548,2548,2022-09-26 12:43:12+00:00,"17 in Singapore fined $114,500 in total for selling e-vaporisers
https://t.co/9whb3PnA3t",17 singapore fined 114 500 total selling e vaporisers,0.5
2581,2581,2022-09-26 12:42:39+00:00,"By game studio veteran jtevelow and the former Global VP of Brand for CocaCola, jamesommerville, the #PraisePals projec…",by game studio veteran jtevelow former global vp brand cocacola jamesommerville projec,0.5833333333333334
2605,2605,2022-09-26 12:42:20+00:00,@jhoyze_110491 Makati po,makati po,0.5
2606,2606,2022-09-26 12:42:19+00:00,"no matter what happen ,laban lang lavarn lang",no matter what happen laban lang lavarn lang,0.5
2622,2622,2022-09-26 12:42:09+00:00,Check out Qatar Airways flight QR064 Zurich-Doha (Zurich) on @FoursquareGuide: https://t.co/4AXGMwHGOc https://t.co/aetuEmSndl https://t.co/jWb2iMQ0QP,check out qatar airways flight qr064 zurich doha zurich,0.5
2643,2643,2022-09-26 12:41:46+00:00,"@arabelladelro Hi pretty, ingat palagi.❤️",hi pretty ingat palagi,0.5
2681,2681,2022-09-26 12:41:12+00:00,@TheShibLord1 @DecentraEatz Bullish on $EATZ,bullish eatz,0.5
2721,2721,2022-09-26 12:40:44+00:00,@RoryPetzer Clever Benson😁,clever benson,0.5
2735,2735,2022-09-26 12:40:31+00:00,@KawaiiAestheti5 @WhirlpoolNation Hello! :DD,hello dd,0.5
2749,2749,2022-09-26 12:40:17+00:00,@eqbaliv_ @ulat_bulu_bulu me rn 😡,me rn,0.5
2762,2762,2022-09-26 12:40:02+00:00,@Sarveennn Can buy for me pani puri ahh?😂,can buy me pani puri ahh,0.5
2794,2794,2022-09-26 12:39:37+00:00,Joffrey Targaryen? Dang dat boy be ded next week,joffrey targaryen dang dat boy be ded next week,0.5555555555555556
2795,2795,2022-09-26 12:39:37+00:00,@TwitterPH no crypto?,no crypto,0.5
2822,2822,2022-09-26 12:39:09+00:00,"Check out Zurich Airport (Kloten, ZH) on @FoursquareGuide: https://t.co/Inrs3KBjay https://t.co/zV6rWaireg https://t.co/ePPxsLaQY8",check out zurich airport kloten zh,0.5
2833,2833,2022-09-26 12:39:04+00:00,@tiredauds woohoo congrats! 🎉,woohoo congrats,0.5
2861,2861,2022-09-26 12:38:42+00:00,Oh patut la pengsan Lepas tu.. mcm delay telecast la pengsan tu 🤣 @sitikhadjahalim #SekaliLagiCintaKembali,oh patut la pengsan lepas tu mcm delay telecast la pengsan tu,0.5833333333333334
2893,2893,2022-09-26 12:38:07+00:00,Cr2 kerja .. rasa semua aku x layak .. bole tahan bodo jgk aku ni,cr2 kerja rasa semua aku x layak bole tahan bodo jgk aku ni,0.5
2905,2905,2022-09-26 12:38:01+00:00,@memmerpint5 Mama Eed add mo c P' Boy pra may kakampi ka sumaway sa ka acclan ng dlwa na yan..🤣,mama eed add mo c p boy pra may kakampi ka sumaway sa ka acclan ng dlwa na yan,0.5789473684210527
2906,2906,2022-09-26 12:38:01+00:00,@brronyaa I'm dumb,im dumb,0.5
2912,2912,2022-09-26 12:37:52+00:00,"And the SP is having a discount now. 
$250 possible ? $TSLA https://t.co/zUlUjicIB1",sp is having discount now 250 possible tsla,0.5714285714285714
2924,2924,2022-09-26 12:37:44+00:00,@nsk_rasyid Baru tau. So mmg diorang tngok basic gaji lah ea.,baru tau so mmg diorang tngok basic gaji lah ea,0.5
