,date,content,cleaned_content
0,2022-05-20 12:30:26+00:00,We fell far as society as soon as y’all started saying that Lebron is better than MJ🤦🏾‍♂️ https://t.co/pTjpVUyiCl,we fell far as society as soon as y all started saying that lebron is better than mj
1,2022-05-20 12:30:26+00:00,"@king_mthethwa @lithameyile Listen, this channel cam perfect on time #afrocinema",listen this channel cam perfect time
2,2022-05-20 12:30:24+00:00,Speaking your mind could get easier for you now. As the beamin... More for Aries https://t.co/HElO2v7TU1,speaking your mind could get easier you now as beamin more aries
3,2022-05-20 12:30:24+00:00,@Sikelela_23 @reece_youngking .. For lona ma Skrr skrrr. If we talking cadence and substance then Paradise &gt;,lona ma skrr skrrr if we talking cadence substance then paradise gt
4,2022-05-20 12:30:24+00:00,Clarifying what you believe could shine a light on whatever's ... More for Libra https://t.co/JQMVdsnib4,clarifying what you believe could shine light whatevers more libra
5,2022-05-20 12:30:24+00:00,"It's crunch time for our @THESTORMERS pair @RuhanNel7 and @Seabelo_Senatla as they face Scarlets in the @URCOfficial #rugby on Saturday. Do your thing, guys! 💪 https://t.co/bmKNtFWTtu",its crunch time our pair as they face scarlets saturday do your thing guys
6,2022-05-20 12:30:23+00:00,Ngcono kuyekwe 🤣 https://t.co/TthfC4cYse,ngcono kuyekwe
7,2022-05-20 12:30:23+00:00,man why did netflix have to remove new girl and modern family 😭😭,man why did netflix have remove new girl modern family
8,2022-05-20 12:30:18+00:00,@footbalIfights This is actually crazy. Think they might need a season in the Championship to humble themselves,this is actually crazy think they might need season championship humble themselves
9,2022-05-20 12:30:17+00:00,So now that the flag pole project is cancelled these politicians are gonna find other ingenious ways to steal tax payers money,so now that flag pole project is cancelled these politicians are gonna find other ingenious ways steal tax payers money
10,2022-05-20 12:30:15+00:00,@Mvalencia36 Ok nahnah https://t.co/oHfPCQm4dZ,ok nahnah
11,2022-05-20 12:30:15+00:00,@vistamavela @NyanisoMfeketho 🤣🤣Hai chin njan IJob YiJob nje,hai chin njan ijob yijob nje
12,2022-05-20 12:30:13+00:00,"As a busy teacher, do you struggle to keep track of all your notes?  Why not digitize your notes using Microsoft OneNote? 

Our ‘Keeping things together (using Microsoft One Note)’ online training session will teach you everything you need to know about Microsoft OneNote! 

#Edu https://t.co/XGg57kTrOS",as busy teacher do you struggle keep track all your notes why not digitize your notes using microsoft onenote our keeping things together using microsoft one note online training session will teach you everything you need know about microsoft onenote
13,2022-05-20 12:30:13+00:00,Pleasure is likely to be on the agenda for you today. As the l... More for Aquarius https://t.co/tRgdP60GZA,pleasure is likely be agenda you today as l more aquarius
14,2022-05-20 12:30:12+00:00,Cot’divoire is the capital of coffee beans. Do you prefer coffee or cool drink? #VarietyFriday,cot divoire is capital coffee beans do you prefer coffee or cool drink
15,2022-05-20 12:30:12+00:00,Thank you lord🧡🧡,thank you lord
16,2022-05-20 12:30:11+00:00,@LadyLionSA 🤣🤣🤣🤣niyezwa bo Dr. Phil ????,niyezwa bo dr phil
17,2022-05-20 12:30:10+00:00,"People must learn to drive safely, keep the rules of the road, respect other road users ,get out of video games mentality, trucks are a danger on the roads
https://t.co/uBVgayrXk1",people must learn drive safely keep rules road respect other road users get out video games mentality trucks are danger roads
18,2022-05-20 12:30:10+00:00,Speaking your mind could get easier for you now. As the beamin... More for Aries https://t.co/bFyXx6wjUM,speaking your mind could get easier you now as beamin more aries
19,2022-05-20 12:30:08+00:00,"#NorthernLineCT
Outbound
T3513 departed Bellville Station en-route to Wellington Station.
#WearMask",outbound t3513 departed bellville station en route wellington station
20,2022-05-20 12:30:08+00:00,Speaking your mind could get easier for you now. As the beamin... More for Aries https://t.co/GfQ7ihxII8,speaking your mind could get easier you now as beamin more aries
21,2022-05-20 12:30:08+00:00,@Zee_Nomji @_Manqanqa Ta Mthura wakwabani,ta mthura wakwabani
22,2022-05-20 12:30:07+00:00,"@News24 @Fin24 I think Ramphosa must tell Gwede that people don’t want an increase of fuel, like he did with Nathi regarding the flag😂😂😂",i think ramphosa must tell gwede that people don t want increase fuel like he did with nathi regarding flag
23,2022-05-20 12:30:07+00:00,"Great to launch the first Urban Design and Mobility Forum in Cape Town, along with the @young_urbanists yesterday . This Forum brings together young, future-minded people from the City government and the urban design community to talk about how to make Cape Town even better. https://t.co/MJCRqWL3n5",great launch first urban design mobility forum cape town along with yesterday this forum brings together young future minded people city government urban design community talk about how make cape town even better
24,2022-05-20 12:30:05+00:00,@BlazinBruja420 @Mmemberville_ Don't know...they are all sheet faced 😋✌🏽💚 https://t.co/7coeXlSFcF,dont know they are all sheet faced
25,2022-05-20 12:30:05+00:00,"As things get tougher out there, it's often the most worthy, important causes that feel the pinch first.
Support any of the 9 amazing groups we work with by making a teeny micro-donation on your next NOMU online order.
Every bit helps! https://t.co/ceYZskWNoL https://t.co/WG6LIdV1iD",as things get tougher out there its often most worthy important causes that feel pinch first support any 9 amazing groups we work with by making teeny micro donation your next nomu online order every bit helps
26,2022-05-20 12:30:02+00:00,"Democracy. Free speech. Great if you agree, frustrating if you don't.

WTF Turkey?! This is NO time for opportunism, @RTErdogan. Nobody wants WW3 ... 

Your nation was on the wrong side of WW1, conveniently neutral in WW2.

Putin is a tyrant. Plain and simple. What will YOU be? https://t.co/l8LSgLb8qG",democracy free speech great if you agree frustrating if you dont wtf turkey this is no time opportunism nobody wants ww3 your nation was wrong side ww1 conveniently neutral ww2 putin is tyrant plain simple what will you be
27,2022-05-20 12:30:00+00:00,"Going gerook: Put pedal to the metal at Killarney’s Street Mania

Mense, that white cloud over Table View isn’t the south-easter – it’s tyre smoke!
https://t.co/uucCAnyPES",going gerook put pedal metal at killarney s street mania mense that white cloud over table view isn t south easter it s tyre smoke
28,2022-05-20 12:29:57+00:00,@And_then_wena Ok dear.,ok dear
29,2022-05-20 12:29:57+00:00,@NtombiGoge 🤣🤣🤣uthi uyofika usakwazi nje ukunyakaza embhedeni.,uthi uyofika usakwazi nje ukunyakaza embhedeni
30,2022-05-20 12:29:56+00:00,@rasta_notrasta Can say that again,can say that again
31,2022-05-20 12:29:54+00:00,@Bhuda_Bxndz Pork trotters 🥺,pork trotters
32,2022-05-20 12:29:50+00:00,@Sivvyile_ People are out here having sex with their mouths,people are out here having sex with their mouths
33,2022-05-20 12:29:48+00:00,🤣🤣🤣🤣🤣🤣 https://t.co/oSghK82kmt,
34,2022-05-20 12:29:44+00:00,@mnetmovies @DStv Am soo excited African talent is Finally getting recognized 🥺 #AfroCinema,am soo excited african talent is finally getting recognized
35,2022-05-20 12:29:43+00:00,😭😭😭 https://t.co/5SuywjK500,
36,2022-05-20 12:29:43+00:00,@fumikayi1 Hayi... Maybe the other people on my account don't stream much because only the landlord has access to idecoder.,hayi maybe other people my account dont stream much because only landlord has access idecoder
37,2022-05-20 12:29:39+00:00,@FCBarcelona European powerhouse?,european powerhouse
38,2022-05-20 12:29:39+00:00,@that_thulzy how many defenders are we losing 😭😭😭,how many defenders are we losing
39,2022-05-20 12:29:35+00:00,Our law allows for convicted rapists and fraudsters to stand for public office. The @IECSouthAfrica and @ParliamentofRSA must amend the Electoral Act to disqualify such people from holding leadership positions! @eNCA @TimesLIVE @Newzroo... https://t.co/e2YjndJtqu via @ChangeorgSA,our law allows convicted rapists fraudsters stand public office must amend electoral act disqualify such people holding leadership positions via
40,2022-05-20 12:29:32+00:00,"@lilbaby4PF No, Money is the way forward",no money is way forward
41,2022-05-20 12:29:30+00:00,@__KimC__ 😂😂😂😂,
42,2022-05-20 12:29:28+00:00,"@FionaZerbst Oh no, sorry Fiona",oh no sorry fiona
43,2022-05-20 12:29:28+00:00,@NtateStunna Jou Moer!!!🔥🔥🔥,jou moer
44,2022-05-20 12:29:27+00:00,@taufeeqmahomed Yeah we need a One Piece Kai like they did with Dragon Ball once it eventually finishes 😂,yeah we need one piece kai like they did with dragon ball once it eventually finishes
45,2022-05-20 12:29:25+00:00,"since half the apple tart was given away by my mom and myself, let me make another because it was just 🤤🤤",since half apple tart was given away by my mom myself let me make another because it was just
46,2022-05-20 12:29:22+00:00,@Tha5SOSFamily Will 5sos come to south africa?...,will 5sos come south africa
47,2022-05-20 12:29:22+00:00,@News24 @Fin24 I want to throw up everytime I see his face 🤮🤮🤮,i want throw up everytime i see his face
48,2022-05-20 12:29:22+00:00,"Watching National Lampoon's Christmas Vacation...

Peppered with sitcom royalty... Big Bang Theory, Everybody Loves Raymond and Seinfeld.

Also, didn't know Juliette Lewis started acting so young!",watching national lampoons christmas vacation peppered with sitcom royalty big bang theory everybody loves raymond seinfeld also didnt know juliette lewis started acting so young
49,2022-05-20 12:29:21+00:00,"@MyatazaSiya We don’t want your support. Keep it, we don’t need it. Where was it all along?",we don t want your support keep it we don t need it where was it all along
50,2022-05-20 12:29:18+00:00,"@VincentRBBlazy @amrsabry2011 @jonmsterling I don't know. I am undecided.

If you tell me what you mean by ""physical"" you might change my mind.",i dont know i am undecided if you tell me what you mean by physical you might change my mind
51,2022-05-20 12:29:16+00:00,@KonanTheDarth Why? 😢 Why is this the phrase people have to use nowadays?,why why is this phrase people have use nowadays
52,2022-05-20 12:29:15+00:00,"@AbsaSouthAfrica D. All of the above 
#AbsaRewardsBDay 
#ICanWithAbsa",d all above
53,2022-05-20 12:29:12+00:00,@katjanechild I have a rule: no testing if you can help it at all. No need to feed the monster.,i have rule no testing if you can help it at all no need feed monster
54,2022-05-20 12:29:08+00:00,"@McCainSA Dipping  #McCainCrispers 
#recipeoftheweek  @Sphemajola515 @Duchess_Xolly",dipping
55,2022-05-20 12:29:07+00:00,@doritkemsley1 and @CKMinkoff got the best style on #RHOBH out of all the ladies😍.,got best style out all ladies
56,2022-05-20 12:29:07+00:00,Ncaaa Nkosh. https://t.co/LoLIG9Swc0,ncaaa nkosh
57,2022-05-20 12:29:05+00:00,@palesa_moloto 😭😭😭😭 Haibo,haibo
58,2022-05-20 12:29:05+00:00,@khulisonesh 😂,
59,2022-05-20 12:29:04+00:00,Co 🧍🏽‍♀️ https://t.co/22Y5RyAAn0,co
60,2022-05-20 12:29:04+00:00,@TheeMissLee It took nearly 2 minutes to get inside 😭,it took nearly 2 minutes get inside
61,2022-05-20 12:29:03+00:00,@giuseppe060969 @Robertchandle14 Thank you so much👊👊✌️✨,thank you so much
62,2022-05-20 12:29:02+00:00,@richarlison97 @Carra23 @KurtLComic got to love him 😉😂,got love him
63,2022-05-20 12:29:01+00:00,"omg 
Titan Pixel 8 Retro Console 632-in-1
Simulator gaming console
Build-in 500 games
Additional 132 game cartridge included

its the cartridge for me!!!!!

game and hifi corp has it https://t.co/GalK0r5CRp",omg titan pixel 8 retro console 632 1 simulator gaming console build 500 games additional 132 game cartridge included its cartridge me game hifi corp has it
64,2022-05-20 12:29:00+00:00,@sissgugu They worked tirelessly from Amazon to sis Gugu,they worked tirelessly amazon sis gugu
65,2022-05-20 12:28:57+00:00,"⚜️⚜️⚜️⚜️⚜️⚜️💃💃💃💃💃💃

COUNTDOWN TO BIG25
EMMABILLION UNLOCKED
A DAY TO BIG25 
#EmmanuelUmoh
#MayForEmmanuel https://t.co/cGoDDUDJW2",countdown big25 emmabillion unlocked day big25
66,2022-05-20 12:28:57+00:00,@News24 Legend,legend
67,2022-05-20 12:28:56+00:00,@_DJMosh @mnetmovies @DStv 🤣🤣 me too #AfroCinema,me too
68,2022-05-20 12:28:56+00:00,@staxx__01 😭😭😭😭,
69,2022-05-20 12:28:54+00:00,@sivemabuya Best days ever 😂😅,best days ever
70,2022-05-20 12:28:54+00:00,Nerves starting now already! Imagine how I'm gonna feel on Sunday! 😱😖🥴,nerves starting now already imagine how im gonna feel sunday
71,2022-05-20 12:28:52+00:00,@livashlin Wishing you a speedy recovery 🙏🏻💖,wishing you speedy recovery
72,2022-05-20 12:28:52+00:00,@MyatazaSiya 🤭,
73,2022-05-20 12:28:48+00:00,@St4lk3rOW @ItsSomjuu He legit posted the original video in the thread,he legit posted original video thread
74,2022-05-20 12:28:47+00:00,"I can do all things through christ which strengthen me, For God is my limit, he live in me as I live in him",i can do all things through christ which strengthen me god is my limit he live me as i live him
75,2022-05-20 12:28:47+00:00,OYINTANDO is sick but she don’t wana skip swimming tomorrow😅Hayibo this child?!😅,oyintando is sick but she don t wana skip swimming tomorrow hayibo this child
76,2022-05-20 12:28:43+00:00,😭😭😭😭😭😭😭😭😭 https://t.co/gNlJBcm5ya,
77,2022-05-20 12:28:42+00:00,this would made a great fleet 😭😭 https://t.co/jtq5oOdOXv,this would made great fleet
78,2022-05-20 12:28:41+00:00,@ZaranATM Should we tell him or leave him?,should we tell him or leave him
79,2022-05-20 12:28:40+00:00,"@SIRA2037 Respect the coach bro. Y’all respect Micho yet he won no trophy. It’s even a day for that today, not today",respect coach bro y all respect micho yet he won no trophy it s even day that today not today
80,2022-05-20 12:28:40+00:00,Ndingalala imini yonke https://t.co/hP2KnsUV4T,ndingalala imini yonke
81,2022-05-20 12:28:39+00:00,@Zu_Noma Dead🤣🤣🤣🤣🤣,dead
82,2022-05-20 12:28:38+00:00,"Want to make money ? Passionate about business ? 

Come let’s talk business and start your entrepreneurship journey today 💰📣🧺🧼

#business #startups #marketing #success #cleaning #products https://t.co/BNUKdNNCHJ https://t.co/OlbqlYpqe0",want make money passionate about business come let s talk business start your entrepreneurship journey today
83,2022-05-20 12:28:37+00:00,Okay the redbull pit wall drinking green redbulls is pretty funny,okay redbull pit wall drinking green redbulls is pretty funny
84,2022-05-20 12:28:37+00:00,Don’t be afraid to affirm yourself.. But don’t blow your own horn.. 🤞🏽🤲🏼,don t be afraid affirm yourself but don t blow your own horn
85,2022-05-20 12:28:34+00:00,@ChrisExcel102 @MusaKhawula @xeshamusiq Was gonna say something about the head but let me tool.,was gonna say something about head but let me tool
86,2022-05-20 12:28:32+00:00,"Thank you, I think so too 🙂 https://t.co/9LZNMc3L5R",thank you i think so too
87,2022-05-20 12:28:23+00:00,"The privatisation agenda is driven by insane “economics”. The Rand issuing state doesn’t need R.  
SOE tax is either passed on to consumers (adding to pvt sector production costs &amp; reducing demand for our products), or adds to SOE debt.
Inflation is cost pushed. Demand too low. https://t.co/9wYHVQUw9S",privatisation agenda is driven by insane economics rand issuing state doesn t need r soe tax is either passed consumers adding pvt sector production costs amp reducing demand our products or adds soe debt inflation is cost pushed demand too low
88,2022-05-20 12:28:22+00:00,@sorceresstoned 90% of the ocean remains unexplored and they wanna tell me mermaids aren’t real? PLS 👁,90 ocean remains unexplored they wanna tell me mermaids aren t real pls
89,2022-05-20 12:28:21+00:00,That nigga will engage on thread and be asked “zimfundiso zakho kutata wakho ezi” 😭😭😭,that nigga will engage thread be asked zimfundiso zakho kutata wakho ezi
90,2022-05-20 12:28:20+00:00,@lynx2223 …and actual cigarettes?,actual cigarettes
91,2022-05-20 12:28:20+00:00,sometimes I feel like it https://t.co/oq3uLmuHBk,sometimes i feel like it
92,2022-05-20 12:28:19+00:00,@Anshuma12603770 You are welcome Anshuma 🙂,you are welcome anshuma
93,2022-05-20 12:28:18+00:00,@lithameyile This is what we hav been waiting for 💃 #AfroCinema,this is what we hav been waiting
94,2022-05-20 12:28:18+00:00,@OfficialFPL Onto GW38 😏 https://t.co/AzFLBVfFhC,onto gw38
95,2022-05-20 12:28:18+00:00,I AM SCREAMING https://t.co/VbxDudg6lS,i am screaming
96,2022-05-20 12:28:16+00:00,@MLMathebula 😂😂😂 I get you,i get you
97,2022-05-20 12:28:11+00:00,@CityofCT @Aceofkings12 This is the second time this month. How can you guys be so useless.,this is second time this month how can you guys be so useless
98,2022-05-20 12:28:09+00:00,@Daltie07 People's places burnt to the ground💔💔💔it you can help I need a pack of nappies,peoples places burnt ground it you can help i need pack nappies
99,2022-05-20 12:28:09+00:00,@d0w0b_VP エリさんはMGSVの初めてのプレイですか？,mgsv
100,2022-05-20 12:28:09+00:00,"Now playing 🎙

SGVO - Informers Room 

 #TheDeepHouseSpace https://t.co/5D5HHExVZN",now playing sgvo informers room
101,2022-05-20 12:28:09+00:00,Pretty girls works in retail,pretty girls works retail
102,2022-05-20 12:28:08+00:00,"TEKKEN 7 SELF AWARENESS ATTRIBUTING
Grades A-F

READS: E

KNOWLEDGE: D

MIND GAMES: N/A

EXECUTION: C

MOVEMENT: S+

Characters: Miguel https://t.co/TNKNbCKPGM",tekken 7 self awareness attributing grades f reads e knowledge d mind games n execution c movement s characters miguel
103,2022-05-20 12:28:07+00:00,Most viewed pic on #flickr for the 19th May 2022 - False Bay Nature Reserve - Strandfontein Bird Section #flickr https://t.co/WKPLyXl2qW https://t.co/iIQ3jpviB5,most viewed pic 19th may 2022 false bay nature reserve strandfontein bird section
104,2022-05-20 12:28:06+00:00,Ey ey eyyyyy fuseg https://t.co/TWHQtFkzpU,ey ey eyyyyy fuseg
105,2022-05-20 12:28:06+00:00,@SAGolfTrader https://t.co/dtddTbbOwR,
106,2022-05-20 12:28:05+00:00,https://t.co/vRfDbHNzwA,
107,2022-05-20 12:28:02+00:00,Bro it’s dumb cold rn,bro it s dumb cold rn
108,2022-05-20 12:28:02+00:00,@VictorGreatree @GuardianOfSA What about simply- We Are South Africans?,what about simply we are south africans
109,2022-05-20 12:27:59+00:00,@ThulaniTeeTee Abuse,abuse
110,2022-05-20 12:27:58+00:00,craving limoncello margarita,craving limoncello margarita
111,2022-05-20 12:27:54+00:00,Till the room STINKS https://t.co/mJ80OcVuKV https://t.co/PkNNRf0ZLA,till room stinks
112,2022-05-20 12:27:52+00:00,@BabsBali https://t.co/qpds66nu6u,
113,2022-05-20 12:27:52+00:00,@doc_on_the_run Whoever has the competence to do it! Wonder were such confusion comes from...,whoever has competence do it wonder were such confusion comes
114,2022-05-20 12:27:50+00:00,@SharlottesW Same girl. Trying to cut out carbs but I can’t stop thinking of food 😭,same girl trying cut out carbs but i can t stop thinking food
115,2022-05-20 12:27:48+00:00,"@dustbunny20 Yes, I did live there for three years, but I’m from here.",yes i did live there three years but i m here
116,2022-05-20 12:27:47+00:00,@EdHeartsStede I'd love to see this.,id love see this
117,2022-05-20 12:27:47+00:00,"I mean, to each their own of course, but I really don't understand having a policy of only dating in your race. I won't lie, you definitely gotta be more discerning when considering dating a white person - or at least I am - but it can just be another relationship. https://t.co/zrlI7kZdo0",i mean each their own course but i really dont understand having policy only dating your race i wont lie you definitely gotta be more discerning when considering dating white person or at least i am but it can just be another relationship
118,2022-05-20 12:27:45+00:00,Director: GET Curriculum @KarenR_Dudley18 share a practical approach and tips on how to effectively integrate and utilise Education Assistants in the classroom. https://t.co/WqNcyvk2uk,director get curriculum share practical approach tips how effectively integrate utilise education assistants classroom
119,2022-05-20 12:27:44+00:00,@garyvee Best of luck Gary🍀💯,best luck gary
120,2022-05-20 12:27:41+00:00,#NewProfilePic https://t.co/4gO0YGiBK5,
121,2022-05-20 12:27:36+00:00,@WolfSkullJack Godiva Ghoul is *incredible* and omg the way she draws feet 😩🤌🏼,godiva ghoul is incredible omg way she draws feet
122,2022-05-20 12:27:36+00:00,@mogalejeff 😂😂😂,
123,2022-05-20 12:27:35+00:00,Bruh 💔 https://t.co/LBiS1pCEla,bruh
124,2022-05-20 12:27:34+00:00,@_gorydetails Jonathan Strange and Mr Norrell by Susanna Clarke,jonathan strange mr norrell by susanna clarke
125,2022-05-20 12:27:34+00:00,@HurricaneTryna @RealYouTubeKids @JeremiaThulo 😭😭😭😭,
126,2022-05-20 12:27:33+00:00,@fumikayi1 Evil!,evil
127,2022-05-20 12:27:32+00:00,@DoooGote Lovely,lovely
128,2022-05-20 12:27:31+00:00,@gruuvybaby https://t.co/T0c3MmFEmy,
129,2022-05-20 12:27:29+00:00,Be*,be
130,2022-05-20 12:27:29+00:00,Which of these beautiful butterflies do you think should land on my belly button? 🦋 https://t.co/ErVZICkV3c,which these beautiful butterflies do you think should land my belly button
131,2022-05-20 12:27:28+00:00,I've just deleted an unsaved number. Let's see if they text back.,ive just deleted unsaved number lets see if they text back
132,2022-05-20 12:27:27+00:00,"@PhilMphela Please am tired of Hospital Food,andinabazali😭😭😭😭😭 https://t.co/IW6QhdRBmy",please am tired hospital food andinabazali
133,2022-05-20 12:27:25+00:00,@NotYourPlayTing 😭😭😭,
134,2022-05-20 12:27:25+00:00,Kobe isn't top 5 anything https://t.co/5glibiZgNl,kobe isnt top 5 anything
135,2022-05-20 12:27:25+00:00,@GogoLiah Aaaaa ndye zopusatu,aaaaa ndye zopusatu
136,2022-05-20 12:27:24+00:00,@NelzMabontle Didn't you say she's cheating kanti 🤨,didnt you say shes cheating kanti
137,2022-05-20 12:27:20+00:00,https://t.co/pJApUOwluf,
138,2022-05-20 12:27:19+00:00,@nftjakey @HauntedGoats @retweets_nft @hanalilpie0 @jihwan08022,
139,2022-05-20 12:27:19+00:00,"It's the weekend! 🎉

Stay safe, have fun and continue to make #MoneySmart decisions 😎

#BlackbullionSA #FinancialWellbeing https://t.co/54VMXsH6VL",its weekend stay safe have fun continue make decisions
140,2022-05-20 12:27:17+00:00,@MadamAfrika 🤣🤣🤣🤣,
141,2022-05-20 12:27:15+00:00,@JournalVelo @Citroen do they like fudge though🤔,do they like fudge though
142,2022-05-20 12:27:15+00:00,What a desk man🔥.. Smaaaaak it https://t.co/NltfwLSQvO,what desk man smaaaaak it
143,2022-05-20 12:27:14+00:00,@shooz5380 😂😂 icontent bethuna,icontent bethuna
144,2022-05-20 12:27:14+00:00,"@ProfDaveAndress Replace Miami with Bangladesh or Mozambique and see if he still thinks it’s a good soundbite. 

Retraction and apology incoming?",replace miami with bangladesh or mozambique see if he still thinks it s good soundbite retraction apology incoming
145,2022-05-20 12:27:13+00:00,@WTFneo @IMoteH4258 @discosolaris Why love one when you can love two. 🙂 Everything's a Remix bro 🔥,why love one when you can love two everythings remix bro
146,2022-05-20 12:27:11+00:00,This will literally my brain dump journal.. Idc what people may judge or say!! I am who I am!,this will literally my brain dump journal idc what people may judge or say i am who i am
147,2022-05-20 12:27:09+00:00,heard some rustling in the garden only to see a whole MAN staring back at me 😭😭 https://t.co/0g1Atw5J9W,heard some rustling garden only see whole man staring back at me
148,2022-05-20 12:27:09+00:00,"@Basetsana_Pule Their Sauvignon Blanc is good as well, if you drink white you can try it",their sauvignon blanc is good as well if you drink white you can try it
149,2022-05-20 12:27:05+00:00,@Olona15182087 Kuzolunga nyamezela,kuzolunga nyamezela
150,2022-05-20 12:27:04+00:00,@cathjenkin You are an absolute angel.,you are absolute angel
151,2022-05-20 12:27:03+00:00,@thewaterslams just use Afrikaans bbz,just use afrikaans bbz
152,2022-05-20 12:27:02+00:00,"Damn, Saga is talented 😭😭🤌🏽🔥🔥!!
This is beautiful 🥺🥺!! https://t.co/PhKwEfpd0h",damn saga is talented this is beautiful
153,2022-05-20 12:27:02+00:00,@malumzskhulu I’ve been on one. And I’m okay with it.,i ve been one i m okay with it
154,2022-05-20 12:27:01+00:00,@BongisaKomani @_samkele_ https://t.co/1YRdiSDXXL,
155,2022-05-20 12:27:00+00:00,Hayi shame iyandibhida le TV 😩,hayi shame iyandibhida le tv
156,2022-05-20 12:27:00+00:00,"@emily_teffoME Imagine you run out of that bit of luck after purchasing a new apt and a whip, what's next?",imagine you run out that bit luck after purchasing new apt whip whats next
157,2022-05-20 12:27:00+00:00,"@FionaZerbst Strength to you, Fiona. You're going through so much right now. Be kind to yourself.",strength you fiona youre going through so much right now be kind yourself
158,2022-05-20 12:26:59+00:00,@Mr_JayBlack So true hey,so true hey
159,2022-05-20 12:26:58+00:00,@MusaKhawula https://t.co/mtUyJEIKE4,
160,2022-05-20 12:26:57+00:00,THROW IT! ima make it back!🗣,throw it ima make it back
161,2022-05-20 12:26:54+00:00,🎣  🎣 https://t.co/EwA59449Hq,
162,2022-05-20 12:26:51+00:00,@gcourtney3 @ErkMaNerk Yes haha let's start a new hashtag #EllenBarkinUpTheWrongTree 🙈,yes haha lets start new hashtag
163,2022-05-20 12:26:48+00:00,Strike 2 kesana.,strike 2 kesana
164,2022-05-20 12:26:48+00:00,@Jamani_Khanyi Jordan 1 🔥❤️,jordan 1
165,2022-05-20 12:26:47+00:00,@Ju4st_jono Happy Birthday!! 🥳🥳🥳,happy birthday
166,2022-05-20 12:26:44+00:00,Finally I'm being interacted with... and she is 😍 😍 😍 ❤️ 💙  lol,finally im being interacted with she is lol
167,2022-05-20 12:26:43+00:00,https://t.co/8WJxw6zZyA,
168,2022-05-20 12:26:41+00:00,@MattTaylorVII @GucciFalconer @Tyzza @Thubzz @majee13 https://t.co/WY1wAlqlGA,
169,2022-05-20 12:26:40+00:00,Sabelo the kreator is a goat I’m afraid 🤌🏾,sabelo kreator is goat i m afraid
170,2022-05-20 12:26:40+00:00,"@kawaaar @EdHeartsStede It won't. The genre is romantic comedy. You can't switch genres of a show completely. So it wouldn't go like GOT dark. More like unhinged and self destructive and Izzy is like ""😬 but I like life"". While Ed hits a personal low echoing ""Should try death, haven't tried that before""",it wont genre is romantic comedy you cant switch genres show completely so it wouldnt go like got dark more like unhinged self destructive izzy is like but i like life while ed hits personal low echoing should try death havent tried that before
171,2022-05-20 12:26:39+00:00,@Luu31171496 @Cindy_Makhathin 🤣🤣🤣🤣🤣🤣😭 https://t.co/QoehJcxBRB,
172,2022-05-20 12:26:39+00:00,@uM4g3nts_ @vj_vista @ScottLubabalo 😂😂😂😂😂,
173,2022-05-20 12:26:38+00:00,@ebadjara @UEenRDC @EbabiAimee @KatangaCynthia @GraceKutino @Dnsport2 @RuthKapinga3 @ruthmbk @DeniseNyakeru Comme faire pour y participer ?,comme faire pour y participer
174,2022-05-20 12:26:36+00:00,@BillzDaOriginal Ndaasuka ndasikela uDakaboy.......🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭,ndaasuka ndasikela udakaboy
175,2022-05-20 12:26:36+00:00,My family has always dropped off our recycling and second hand goods here. Such an amazing organisation https://t.co/GB1AT1orv7,my family has always dropped off our recycling second hand goods here such amazing organisation
176,2022-05-20 12:26:35+00:00,Lmao Arteta moving mad 😭 https://t.co/hcAwGISMxO,lmao arteta moving mad
177,2022-05-20 12:26:33+00:00,@AfricanBank By having a me- date!,by having me date
178,2022-05-20 12:26:32+00:00,@justmaybeline Okay Justin,okay justin
179,2022-05-20 12:26:30+00:00,@MantsoePout 😂😂😂😂 thank you mama ♥️,thank you mama
180,2022-05-20 12:26:30+00:00,"Lucifer hs started spreading his demons, nt knowing that we walking wth d man amongst man, a man  above everything dat breath in this earth, Fire In d name of Jesus
God will show of wth my boy

COUNTDOWN TO BIG25
EMMABILLION UNLOCKED
A DAY TO BIG25 
#EmmanuelUmoh
#MayForEmmanuel",lucifer hs started spreading his demons nt knowing that we walking wth d man amongst man man above everything dat breath this earth fire d name jesus god will show wth my boy countdown big25 emmabillion unlocked day big25
181,2022-05-20 12:26:29+00:00,"@ashrafallie2918 @GasantAbarder @UrbanLo @PeterHerring @BrettFishA @LanceTheWitten @RobinAdamsZA @konfooi @iamlouforbes @MartinMyers @stuart_dubber @TruscottTerry @NobukhosiN @sellobewana @RagmahDavids @KB_medupe @Marliski1 Thank you @UrbanLo this feels unfathomable. But this week I've done my best in my little corner of the world, sphere of influence. It's like you knew. To say I am grateful for being named/tagged is an understatement. Onwards, upwards, outwards, inwards. ✊🏽🇿🇦❤️",thank you this feels unfathomable but this week ive done my best my little corner world sphere influence its like you knew say i am grateful being named tagged is understatement onwards upwards outwards inwards
182,2022-05-20 12:26:27+00:00,I love my girl Amanda but can she let her win this one😩,i love my girl amanda but can she let her win this one
183,2022-05-20 12:26:25+00:00,Can’t wait to do my nails in Black Jack 😭,can t wait do my nails black jack
184,2022-05-20 12:26:24+00:00,They blatantly copied Red Bull’s homework 😭 https://t.co/JuKRLE4JOZ,they blatantly copied red bull s homework
