,date,content,cleaned_content
0,2022-05-20 09:08:35+00:00,@Elon_mishra Nice,nice
1,2022-05-20 09:08:35+00:00,"Radhe Radhe kahiye,
Lagde nahi rupaiye! https://t.co/I0DqUPgBq9",radhe radhe kahiye lagde nahi rupaiye
2,2022-05-20 09:08:34+00:00,@myselfAnaaaa Hostel,hostel
3,2022-05-20 09:08:34+00:00,⁦@Uber⁩ ⁦@Uber_Support⁩ ⁦@Olacabs⁩ perfect reply for you guys. https://t.co/gd8vZN8Al8,perfect reply you guys
4,2022-05-20 09:08:32+00:00,"@lazytrader69 @paresh9000 This is the main problem of retailers, and that's why they always lose.",this is main problem retailers thats why they always lose
5,2022-05-20 09:08:32+00:00,"""LIVER CLOT"": A REACTIONARY HEMORRHAGE
https://t.co/UcVChHEbck
#Dentist #Dental #Dentistry #Hygienist #Periodontics",liver clot reactionary hemorrhage
6,2022-05-20 09:08:32+00:00,"@Sanjay_IRTS You know the solution but you’re showing us the problem. Next time show us the results and tell the world how you implemented it. Thank you 🙏 
#justasking #UseYourPower #DoNotCry",you know solution but you re showing us problem next time show us results tell world how you implemented it thank you
7,2022-05-20 09:08:32+00:00,@omdutt_sharma_ @Sunil13610392 @msisodia @meet_hayer Me phle sochta tha leaders normal cloths kyu nhi wear krte. Kurta pajama hi kyu. But #Aap k leaders ko dekh kr acha lgta hai k wo hum me se hi hai.,me phle sochta tha leaders normal cloths kyu nhi wear krte kurta pajama hi kyu but k leaders ko dekh kr acha lgta hai k wo hum me se hi hai
8,2022-05-20 09:08:31+00:00,@psycho_rB @take_ur_pills 50rs cut,50rs cut
9,2022-05-20 09:08:30+00:00,@FURLENCO @FurlencoSupport Yes please,yes please
10,2022-05-20 09:08:30+00:00,"➡लोगों तक योजनाओं का लाभ पहुंचा है- CM

➡अंतिम पायदान पर बैठे व्यक्ति को लाभ मिला- CM",cm cm
11,2022-05-20 09:08:29+00:00,"#Lucknow
➡CM Yogi ने ट्वीट किया

➡PM Modi ने डिजिटल इंडिया पर जोर दिया- CM

➡PM ने तकनीक का प्रयोग करने पर जोर दिया- CM

➡सरकार ने तकनीक का बेहतर प्रयोग किया है- CM

@PMOIndia @myogiadityanath @myogioffice @UPGovt @CMOfficeUP #HindiKhabar https://t.co/KmehWzvLBx",cm yogi pm modi cm pm cm cm
12,2022-05-20 09:08:29+00:00,@PNPathakBJP @JPSRathoreBJP @narendramodi @AmitShah @JPNadda @dpradhanbjp @myogiadityanath @swatantrabjp @kpmaurya1 @sunilbansalbjp जय हो 🚩,
13,2022-05-20 09:08:29+00:00,"Mirza Joyce, James Ghalib, Delhi Dublin https://t.co/Xwr27vYopf",mirza joyce james ghalib delhi dublin
14,2022-05-20 09:08:29+00:00,@Onedepresedsoul 🥰,
15,2022-05-20 09:08:28+00:00,@poojadubey888 सिर्फ काशी ही क्यों विश्व के हर कण-कण में शिवजी है विराजमान,
16,2022-05-20 09:08:27+00:00,@Sanju_0405Go @bhawnak24370326 @yogi_jaihind @Yogeshkherli @ramjilal0102198 @vishwarachit @Shashi76703706 @sudhird530 @Chandan31930743 @mubrak87094,
17,2022-05-20 09:08:26+00:00,@ReallySwara शक्ल और सीरत महाझंड https://t.co/MDMkJcC7Tp,
18,2022-05-20 09:08:26+00:00,@EleenaBiswas @nature_captures But apse jyada nahi,but apse jyada nahi
19,2022-05-20 09:08:25+00:00,@KetikaSharma_ Beautiful 🥰❤️,beautiful
20,2022-05-20 09:08:25+00:00,@mayank_sehgal Govind real id seh aaho,govind real id seh aaho
21,2022-05-20 09:08:25+00:00,लालू यादव के 17 से ज्यादा ठिकानों पर सीबीआई ने की छापेमारी लालू यादव की बेटी मीसा भारती के दिल्ली में स्थित सरकारी आवास पर भी सीबीआई की छापेमारी #CBIRaid #LaluPrasadYadav https://t.co/sB4MCe8XwZ,17
22,2022-05-20 09:08:23+00:00,I thought they were a pariah state https://t.co/Y0dyi0LG5M,i thought they were pariah state
23,2022-05-20 09:08:23+00:00,"कुछ देर रामपुर पहुंचेंगे सपा विधायक आजम खान I India News UPUK 

#AzamKhan #AzamKhanRelease #ITV  #IndiaNewsUPUK https://t.co/XF88U6O1e6",i india news upuk
24,2022-05-20 09:08:22+00:00,@RajeshV39584952 Khud hee banana hai khud hee khana hai toh Lunch dinner ka toh bus aisa hee hai ki koi naa puche toh accha 😛,khud hee banana hai khud hee khana hai toh lunch dinner ka toh bus aisa hee hai ki koi naa puche toh accha
25,2022-05-20 09:08:22+00:00,@eazyqualtwo @breathMessi21,
26,2022-05-20 09:08:20+00:00,"@_interestingguy -Writing your thoughts down
- Following @warikoo ‘s advice on probability of things to happen 
- Take a walk",writing your thoughts down following s advice probability things happen take walk
27,2022-05-20 09:08:20+00:00,"Gm

I got my new T-shirt and yes I am NFT ARTIST &amp; WEB 3 believer..

Wishing you all happy Friday.. https://t.co/vvMPXJEBB3",gm i got my new t shirt yes i am nft artist amp web 3 believer wishing you all happy friday
28,2022-05-20 09:08:19+00:00,"@YoungMovesMedia @ShriguruPawanji १९४७ में यह यहाँ रुके क्यों अपनी पेशाचीवृत्तिक़ायम रखने अबरूखसतहों यहाँसे हमने कोई ज़िम्मा उठारखा हे ?इन्हें सुधारनेका ,अब यहाँसेतोयह पिशाचजड़ मूलसेउखड़ जावें,बड़े धूर्त हें यह देशबाँट भी लिया फिर भी जमे हें,भारतवर्ष पर अबकेवल हमहिंदुओंका अधिकारहे पूजा आस्था क़ानूनसब सनातनी",
29,2022-05-20 09:08:18+00:00,@DipanjanJay Sorry for inconvenience caused. We have forwarded your issue to our concerned Office and will get back to you with an update.,sorry inconvenience caused we have forwarded your issue our concerned office will get back you with update
30,2022-05-20 09:08:17+00:00,"An se yeh game band 😂😂😂😂😂 aapne aap ko hee khilaunga 😂✌️
@Adarsh__Jha_02
@ADARSH_JHA_1 https://t.co/75uGB3U5w1",se yeh game band aapne aap ko hee khilaunga
31,2022-05-20 09:08:17+00:00,https://t.co/KQvYJDSaLY,
32,2022-05-20 09:08:16+00:00,@naija0329 Left more look like hobi 😭 and right one in a second Taehyung! But like together it does give vmin vibes as well,left more look like hobi right one second taehyung but like together it does give vmin vibes as well
33,2022-05-20 09:08:16+00:00,@l0vesickgirlsss @kchartsmaster @limyoungwoong Lol all bcoz of Payola 😭😭 of course she would rank for long after giving Spotify free at US people for 4 fricking months 😭😭,lol all bcoz payola course she would rank long after giving spotify free at us people 4 fricking months
34,2022-05-20 09:08:16+00:00,@ARanganathan72 @SubramanianKri Lol 😅,lol
35,2022-05-20 09:08:16+00:00,"Let's Take a Poll!

How much money was paid for this endorsement?

Using $ (For universal applicability)

https://t.co/6mSrYGpuSL",lets take poll how much money was paid this endorsement using universal applicability
36,2022-05-20 09:08:15+00:00,@ogu_yuna Very Cute 🌹,very cute
37,2022-05-20 09:08:15+00:00,Oracle Apex: Using Server-Side Conditions https://t.co/7gJOYkXt9K #apex,oracle apex using server side conditions
38,2022-05-20 09:08:15+00:00,@_Morningstar27 Yes😓,yes
39,2022-05-20 09:08:14+00:00,"Nifty future high 16234.50
123456 🙈",nifty future high 16234 50 123456
40,2022-05-20 09:08:13+00:00,@NRRPF @a_upendra28 श्रीमान जी आप अपने गंतव्य स्टेशन पर या ONLINE रिपोर्ट दर्ज करवा सकते है ।,online
41,2022-05-20 09:08:13+00:00,"LIC gives benefits only after death 🤣
#Lic #ipo",lic gives benefits only after death
42,2022-05-20 09:08:13+00:00,"@MohmmadIsrar786 Haye mare gareeb dost ek kaam
Mar jao tum.. jhoot ki b Hadd h hoti h",haye mare gareeb dost ek kaam mar jao tum jhoot ki b hadd h hoti h
43,2022-05-20 09:08:12+00:00,दो चार हमें दिलवाना प्रोफेसर भाई.....उम्र तो अधिक हो गई है मगर राष्ट्रहित में कुछ योगदान तो अब भी कर सकते हैं.  @nareshsharma107 @NareshJani9 @sudarshantiwa13 https://t.co/DcdpCbkKIk,
44,2022-05-20 09:08:12+00:00,@dineshkvohra1 @AjayKus45043045 गुजरात का पूरा बाजार चीन से चलता है ।,
45,2022-05-20 09:08:12+00:00,"@whereischandan Balcony se neeche mootna, gila towel bed pr he chhodna or padhai toh abhi bhi nhi krna🙁",balcony se neeche mootna gila towel bed pr he chhodna or padhai toh abhi bhi nhi krna
46,2022-05-20 09:08:11+00:00,"यह करीब से कैसा दिखता है।

 ज्ञानवापी मंदिर के खंडहर, विशेष रूप से हमें डरावनी और अपमान की याद दिलाने के लिए रखे गए हैं।
#Gyanvapi #GyanvapiMandir
हर हर महादेव शिव शंभु 💞🙏🚩 https://t.co/AP78LafJzm",
47,2022-05-20 09:08:11+00:00,@sarcholic Itni jyada illogical lgi ki continue ho hi nhi ska😭,itni jyada illogical lgi ki continue ho hi nhi ska
48,2022-05-20 09:08:11+00:00,"Saying so as everyone knows about the truth of the #Gyanvapi &amp; as for any more excavations for proofs if required can be done under the court monitored survey team

Already a petition filed for more collection of evidences from the site had been put

Hope for early resolution",saying so as everyone knows about truth amp as any more excavations proofs if required can be done under court monitored survey team already petition filed more collection evidences site had been put hope early resolution
49,2022-05-20 09:08:10+00:00,"😃 अब बीजेपी को उखाड़ फेंकना हुआ आसान।
फार्मुला मिल गया। https://t.co/CxA32Hvy9D",
50,2022-05-20 09:08:10+00:00,@alpha_defense I think they don't like new experiments..no new design... sarkari akir sarkari hi h...may be a pvt company can do it,i think they dont like new experiments no new design sarkari akir sarkari hi h may be pvt company can do it
51,2022-05-20 09:08:10+00:00,"Link to Report:
https://t.co/7cMLjvFcZp",link report
52,2022-05-20 09:08:09+00:00,"@SatishKapur4 If u had already voted for them then the question becomes irrevant. 
If not then u r like me.",if u had already voted them then question becomes irrevant if not then u r like me
53,2022-05-20 09:08:09+00:00,Instance from report by @a16z on Future of Crypto. https://t.co/4qjdtIPisE,instance report by future crypto
54,2022-05-20 09:08:09+00:00,@aswathiguna Plus keep booking profit without getting greedy,plus keep booking profit without getting greedy
55,2022-05-20 09:08:09+00:00,"With love from #HUAWEI 
HUAWEI WATCH GT 3 Pro, HUAWEI Mate Xs 2, HUAWEI P50, HUAWEI WATCH D, HUAWEI Band 7 and HUAWEI WATCH FIT 2 which aims to further simplify the daily lives of consumers @HuaweiIndia @Huawei https://t.co/evH4hCc2Mr",with love huawei watch gt 3 pro huawei mate xs 2 huawei p50 huawei watch d huawei band 7 huawei watch fit 2 which aims further simplify daily lives consumers
56,2022-05-20 09:08:08+00:00,"@yesrachna Similar thoughts

Can i sit on the left seat while u drive
N hold your hand on the gear??
💞💞",similar thoughts can i sit left seat while u drive n hold your hand gear
57,2022-05-20 09:08:08+00:00,"Johnny Depp's lawyer called Amber Heard ""Amber turd"" lol",johnny depps lawyer called amber heard amber turd lol
58,2022-05-20 09:08:08+00:00,"@nikhat_zareen @IBA_Boxing @BFI_official @Media_SAI Superb ... 
💪💪🇮🇳",superb
59,2022-05-20 09:08:07+00:00,@Kabir_s2003 @Hip_hop_india12 Gaush bura fas gaya hai chumtiyon ki fauj main,gaush bura fas gaya hai chumtiyon ki fauj main
60,2022-05-20 09:08:07+00:00,1. A Maulana on TV screen termed #Aurangzeb as #Hazrat &amp; commenting on #KashiVishwanathTemple #ShriKrishnqJanmbhoomiMathura citing communal harmony . I am shocked &amp; pained. Despite seeing glaring evidence of destruction of Temples &amp; construction of mosque on that structure …2,1 maulana tv screen termed as amp commenting citing communal harmony i am shocked amp pained despite seeing glaring evidence destruction temples amp construction mosque that structure 2
61,2022-05-20 09:08:07+00:00,"@mayuripal_ *Patt* 
Crack ho gya kya? Awaz se lag rha?",patt crack ho gya kya awaz se lag rha
62,2022-05-20 09:08:06+00:00,@Lawyer_Kalpana Jo dhmki de rhe hai unke nam sarvjanik kijiye fir milke bjayenge unki.. Bheem sena wale ek no ke nalle hai hmesa desdrohiyon ke sath khre hote hai aur jatpat ke nampar mahul khrab krte hai,jo dhmki de rhe hai unke nam sarvjanik kijiye fir milke bjayenge unki bheem sena wale ek no ke nalle hai hmesa desdrohiyon ke sath khre hote hai aur jatpat ke nampar mahul khrab krte hai
63,2022-05-20 09:08:06+00:00,#GoodFridayAgreement https://t.co/6Ylt8GF8Gy,
64,2022-05-20 09:08:06+00:00,@futaba_ema_LIFE Very Charming Ema Chan https://t.co/BTd4j5ZxvZ,very charming ema chan
65,2022-05-20 09:08:05+00:00,"@Flipkart @Vivo_India Too much excited to feel this phone in my hand 🤳

#vivoX80Series  
@Flipkart @Vivo_India",too much excited feel this phone my hand
66,2022-05-20 09:08:05+00:00,@aramco you are world biggest oil company and our organization has fought the case of Babari Masjid and now its time for Gyanwapi Mosque. It costs us over 2mil usd but now we are running out of resources kindly help,you are world biggest oil company our organization has fought case babari masjid now its time gyanwapi mosque it costs us over 2mil usd but now we are running out resources kindly help
67,2022-05-20 09:08:04+00:00,@Disagreema congratulations,congratulations
68,2022-05-20 09:08:04+00:00,आज काले चने के साथ  पौष्टिक सब्जियां  फल बिस्कुट  गुड़ के साथ  मे आज भी जरुरतमंदो को   मास्क  फ्रूटी पेड़े और रस्गुल्ले भी दिये जा रहे है-- https://t.co/ZBrOdBjQvR,
69,2022-05-20 09:08:04+00:00,"#GyanvapiMosque: ज्ञानवापी मस्जिद में जुमे पर जुटी नमाजियों की भारी भीड़, मस्जिद का गेट किया गया बंद

#GyanvapiMasjid #GyanvapiSurvey #Varanasi @adgzonevaranasi @IgRangeVaranasi @varanasipolice @Uppolice @dgpup 

https://t.co/EDYppU53Jk https://t.co/eaaGX0HAgf",
70,2022-05-20 09:08:03+00:00,@DChaurasia2312 हर बार क्या इतने ही लोग आते थे।,
71,2022-05-20 09:08:01+00:00,@asharamjibapu_ दिव्य सत्संग ज्ञान #AsharamjiBapuQuotes,
72,2022-05-20 09:08:01+00:00,"BREAKING| Hyderabad Encounter Fake, Police Version Concocted : Judicial Inquiry Commission Recommends Action Against 10 Cops @SrishtiOjha11 https://t.co/cahgyjdhga",breaking hyderabad encounter fake police version concocted judicial inquiry commission recommends action against 10 cops
73,2022-05-20 09:08:00+00:00,"In Honor &amp; Remembrance of our Beloved Late Shri. Rajiv Gandhi Ji on his 31st Death Anniversary. 

“Shaam- E- Rajiv” 

Please do join us on 21st May 2022 5pm onwards. 
#RajivGandhi https://t.co/sYPaRwFuHW",honor amp remembrance our beloved late shri rajiv gandhi ji his 31st death anniversary shaam e rajiv please do join us 21st may 2022 5pm onwards
74,2022-05-20 09:08:00+00:00,"Honey is one of the oldest sweeteners and it is a natural, pure and wholesome food. It has no added ingredients and is fat &amp; cholesterol-free food.
#HoneyBahuguni_WorldBeeDay2022 #AmritMahotsav
@narendramodi @nstomar @ShobhaBJP @KailashBaytu @SecyAgriGoI",honey is one oldest sweeteners it is natural pure wholesome food it has no added ingredients is fat amp cholesterol free food
75,2022-05-20 09:07:59+00:00,"Wants to dedicate this line to someone…
Hum Tere Deewane hai…
Hum Aashiq Mastane hai…",wants dedicate this line someone hum tere deewane hai hum aashiq mastane hai
76,2022-05-20 09:07:58+00:00,File corrupted wait until 3,file corrupted wait until 3
77,2022-05-20 09:07:58+00:00,Sidharth Malhotra is all praise for rumoured girlfriend Kiara Advani and Kartik Aaryan’s ‘Bhool Bhulaiyaa 2’ | Hindi Movie News https://t.co/mpO8Q3Q4Pw,sidharth malhotra is all praise rumoured girlfriend kiara advani kartik aaryan s bhool bhulaiyaa 2 hindi movie news
78,2022-05-20 09:07:58+00:00,"Baffling architecturemarvels ❤❤
Pinnacle of craftsmanship 🙏🙏
Count the gods if you can 👍🙂
Madurai meenakshiamman temple, Tamilnadu https://t.co/80ZOUhPPpY",baffling architecturemarvels pinnacle craftsmanship count gods if you can madurai meenakshiamman temple tamilnadu
79,2022-05-20 09:07:58+00:00,"@komie_says बड़े काम की चीज़ है अंदभक्त🤗

आपको ट्विटर पे फेमस कर दिया

😀😀😀",
80,2022-05-20 09:07:57+00:00,"@BiggBoss_Tak Babies are killing the airport look ❤
#ShaRa #ShamitaShetty",babies are killing airport look
81,2022-05-20 09:07:57+00:00,Video involving cat and laptop is amusing. People find it relatable too  https://t.co/q6acPV5Y47,video involving cat laptop is amusing people find it relatable too
82,2022-05-20 09:07:57+00:00,@1no_aalsi_ 😂,
83,2022-05-20 09:07:57+00:00,@glitteryfartss Idk how,idk how
84,2022-05-20 09:07:56+00:00,@PTI_News 🔔👈,
85,2022-05-20 09:07:56+00:00,"The #DelhiHighCourt sought the response of the Central Bureau of Investigation (#CBI) on the bail application of National Stock Exchange's (@NSEIndia) former chief #ChitraRamkrishna, who was arrested in connection with the NSE co-location scam case. https://t.co/2xxu7G1sBl",sought response central bureau investigation bail application national stock exchanges former chief who was arrested connection with nse co location scam case
86,2022-05-20 09:07:56+00:00,@Gauri38718355 महादेव,
87,2022-05-20 09:07:55+00:00,"Security forces kill terrorist, foil infiltrator bid along the Line of Control in Tangdhar sector of Jammu and Kashmir's #Kupwara district, officials say (PTI)",security forces kill terrorist foil infiltrator bid along line control tangdhar sector jammu kashmirs district officials say pti
88,2022-05-20 09:07:55+00:00,"- CCPA ने @Olacabs, @Uber_India को भेजा नोटिस
- उपभोक्ता अधिकारों के हनन और Unfair Trade Practice पर माँगा जवाब
- #Consumer Grievance Redressal का कोई कारगर mechanism नहीं होने पर नोटिस
- इसके अलावा किरायों में असमानता समेत सभी यात्री असुविधा के लिए जवाब मांगा

@ZeeBusiness",ccpa unfair trade practice grievance redressal mechanism
89,2022-05-20 09:07:54+00:00,@SrBachchan Give them gutka.. paan masala.. sorry ..can u?,give them gutka paan masala sorry can u
90,2022-05-20 09:07:53+00:00,@tkumar_tarun The Article in question has been delivered on 05.05.2022. https://t.co/u5PBMtaWUC,article question has been delivered 05 05 2022
91,2022-05-20 09:07:53+00:00,@IndianDreamPod @BlumeVentures @sajithpai What are the data sources?,what are data sources
92,2022-05-20 09:07:53+00:00,@Faiz_INC @RajSinghTKR They are not our teachers.,they are not our teachers
93,2022-05-20 09:07:53+00:00,@Vandanaa12 Killer girl,killer girl
94,2022-05-20 09:07:52+00:00,Bangla Sahib and Sis Ganj Sahib. https://t.co/xCtahGWeXQ,bangla sahib sis ganj sahib
95,2022-05-20 09:07:52+00:00,"बरेली कर रहा है आज़म खान का स्वागत!
#AzamKhan
#WelcomeBackAzamKhan https://t.co/r2pWSnO1P6",
96,2022-05-20 09:07:51+00:00,"@adeshguptabjp जी करप्शन में लिप्त व पार्टी से निकली गई आप की निगम पार्षद @SangwanAmarlata वापस पार्टी में कब गई और सफाई डिपार्टमेंट व बिल्डिंग डिपार्टमेंट में जम कर कमाई की जा रही है क्या कार्यवाही की अपने
@ABPNews @ZeeNews @ManojTiwariMP",
97,2022-05-20 09:07:50+00:00,@Isoumyas Vaishnodevi,vaishnodevi
98,2022-05-20 09:07:50+00:00,@blessedmessxoxo Always a cutie ♥️,always cutie
99,2022-05-20 09:07:49+00:00,@flyspicejet Flight staff assisted but sadly ground staff had no reaction.,flight staff assisted but sadly ground staff had no reaction
100,2022-05-20 09:07:49+00:00,@rydhm_a I would prefer loyalti cuz hot toh aaj kal delhi ka weather bhi hai 🥲,i would prefer loyalti cuz hot toh aaj kal delhi ka weather bhi hai
101,2022-05-20 09:07:48+00:00,"Want my friend circle like: Abhishek, Prahlad, Vikas &amp; Brij Bhushan ♥️

#PanchayatSeason2 @PrimeVideoIN",want my friend circle like abhishek prahlad vikas amp brij bhushan
102,2022-05-20 09:07:48+00:00,"@jaimesl76 @CryptoMichNL He's a influencer he should act maturely.
His tweet doesn't make sense in a market like this.",hes influencer he should act maturely his tweet doesnt make sense market like this
103,2022-05-20 09:07:47+00:00,@DetroitBORG Definitely the XM4's!,definitely xm4s
104,2022-05-20 09:07:46+00:00,International Tea Day 2022: 5 Summer-Special Ice Tea Recipes To Beat The Heat https://t.co/ftCVgVwtoB,international tea day 2022 5 summer special ice tea recipes beat heat
105,2022-05-20 09:07:46+00:00,"""In view of the fact that the Commission has disbelieved that the deceased suspects
fired upon the policemen, the actions of the police officers in deliberately firing at the
deceased suspects, is not justified in light of Sections 149 Cr.P.C."" @IndianExpress",view fact that commission has disbelieved that deceased suspects fired upon policemen actions police officers deliberately firing at deceased suspects is not justified light sections 149 cr p c
106,2022-05-20 09:07:46+00:00,@HDFC_Bank @HDFCBank_Cares @HDFCBankNews My credit card got suspended for no reason and now customer care is not helping. Visited stellar IT park and galaxy IT park but no one helped me at the branch.,my credit card got suspended no reason now customer care is not helping visited stellar it park galaxy it park but no one helped me at branch
107,2022-05-20 09:07:46+00:00,@arzookh94018189 Sir as per web tracking your said article has been received at Kanti SO on 19.05.2022. Further your complaint has been forwarded to the Sr. Superintendent of Post Offices Muzaffarpur to look into the matter and reply soon. Thanks.,sir as per web tracking your said article has been received at kanti so 19 05 2022 further your complaint has been forwarded sr superintendent post offices muzaffarpur look into matter reply soon thanks
108,2022-05-20 09:07:46+00:00,@trait_sniper @ChimpersNFT @KongzillaNFT @Josefina3125 @ilytaylor5Sel,
109,2022-05-20 09:07:45+00:00,"@Devansh00052797 @Himanahujain95 @shivangitripa11 सभ्यता की खुदाई में मिली थी। इससे सिद्ध होता था कि सिंधु घाटी सभ्यता के लोग मेसोपोटामिया तक व्यापार करते थे, और वे सब जैन धर्म के अनुयाई थे। आपके पूर्वज भी प्राचीन काल में जैन ही थे। इसलिए मेरा निवेदन है कि आप भी जैन धर्म मे वापस लौटो।🙏🙏3/3)",3 3
110,2022-05-20 09:07:45+00:00,@Abpratap04 @AmitabhJha3 🙌🔆🙌,
111,2022-05-20 09:07:45+00:00,"@ajay43 Muslim clusters, residential areas, communities.. even the kamod.

Coz boss it's not about finding their God, it's about erasing someone else's.",muslim clusters residential areas communities even kamod coz boss its not about finding their god its about erasing someone elses
112,2022-05-20 09:07:44+00:00,"@Swamy39 Then, What's the difference with the old tax scheme (vat) if the state can decide then what's the meaning of the central tax system? Why main products are not in gst like petroleum liquor etc why SC not talking about this? GST is a good thing but in bjp hands it is now bullshit",then whats difference with old tax scheme vat if state can decide then whats meaning central tax system why main products are not gst like petroleum liquor etc why sc not talking about this gst is good thing but bjp hands it is now bullshit
113,2022-05-20 09:07:44+00:00,#NewProfilePic https://t.co/qMgpMX9raj,
114,2022-05-20 09:07:44+00:00,@AnantaaSharma Aaram kar kar ke thak gyi hoti h 🤪,aaram kar kar ke thak gyi hoti h
115,2022-05-20 09:07:42+00:00,Kumbhkaran to yuhi badnam hai real mai to meri kismat so rahi hai itan 🙂🥱,kumbhkaran yuhi badnam hai real mai meri kismat so rahi hai itan
116,2022-05-20 09:07:41+00:00,@akshaybherwani @chalakbillllu bsdk tumse to jyada hi khush rha hoga..,bsdk tumse jyada hi khush rha hoga
117,2022-05-20 09:07:41+00:00,@chaiiwithkaran Fair,fair
118,2022-05-20 09:07:41+00:00,@Its__Heena Abhi bhot profit hai 🤣🤣🤣 https://t.co/sEfzEnbymF,abhi bhot profit hai
119,2022-05-20 09:07:41+00:00,@IASassociation Does that mean that you will ask for permission before moving your head ? बस इतनी इज्ज़त रह गई है अब  ? https://t.co/RlEc4c4LN4,does that mean that you will ask permission before moving your head
120,2022-05-20 09:07:40+00:00,बर्थडे स्पेशल-21 मई: बतौर निर्देशक पहली फिल्म ‘डीडीएलजे’ के लिए आदित्य चोपड़ा को मिला था राष्ट्रीय पुरस्कार https://t.co/qiqdr6gusS,21
121,2022-05-20 09:07:40+00:00,@thenumberfiv Joote khaane k kaam kar deta hai ye insaan kabhi kabhi..,joote khaane k kaam kar deta hai ye insaan kabhi kabhi
122,2022-05-20 09:07:40+00:00,"@commaficionado hi , i am an autism father , can you please suggest which therepy is better to manage autism , occupational therepy or ABA therepy . Thanks",hi i am autism father can you please suggest which therepy is better manage autism occupational therepy or aba therepy thanks
123,2022-05-20 09:07:39+00:00,@ShashiTharoor Dikkat kaha hain Sabse jyada price wheat ki is bar kisano ko mili ab to khus hona chahiye farzi,dikkat kaha hain sabse jyada price wheat ki is bar kisano ko mili ab khus hona chahiye farzi
124,2022-05-20 09:07:39+00:00,@ravanfanclub @swiggy_in Mai iska jwab bad m dungi swiggy vle ko vrna sb pta chl jayega 🤔,mai iska jwab bad m dungi swiggy vle ko vrna sb pta chl jayega
125,2022-05-20 09:07:39+00:00,"@OpIndia_com Swamey ji ka dimag thik nahi he pichle thode time se, kuch bhi bakwas kar dete he ye.",swamey ji ka dimag thik nahi he pichle thode time se kuch bhi bakwas kar dete he ye
126,2022-05-20 09:07:39+00:00,@Primatesnft @GreatGoatsNFT @domingo_monge1 @soulsun67 @vhana23,
127,2022-05-20 09:07:39+00:00,@Ekrishnann @poojadubey888 आप ऐसा सोचते हैं चलो अच्छा है,
128,2022-05-20 09:07:38+00:00,@ShashiTharoor https://t.co/fsxddiuxi8,
129,2022-05-20 09:07:38+00:00,@yrf @ranaashutosh10 when will Bollywood learn not to incorporate Solly song and dance routines in serious historical cinema,when will bollywood learn not incorporate solly song dance routines serious historical cinema
130,2022-05-20 09:07:37+00:00,"@shayarbashar Dear Sir, Greetings! As per telephonic conversation with you we look forward to serving you in future. Regards, Spice Money team.",dear sir greetings as per telephonic conversation with you we look forward serving you future regards spice money team
131,2022-05-20 09:07:37+00:00,@ZakirAliTyagi आजम खान साहब को समाजवादी पार्टी छोड़ देनी चाहिए अगर पार्टी नहीं छोड़ेंगे तो मौजूदा सरकार फिर इनको  सलाखों के पीछे डाल देगी यह बात मेरी लिखकर रख लीजिए,
132,2022-05-20 09:07:36+00:00,@sincerely_epic 😁,
133,2022-05-20 09:07:36+00:00,"@s_yumnam We’re sorry for the trouble faced by you. Please allow us some time to look into your issue, our team will assist you.",we re sorry trouble faced by you please allow us some time look into your issue our team will assist you
134,2022-05-20 09:07:36+00:00,"@sardesairajdeep She is a INDIAN.

Get well...",she is indian get well
135,2022-05-20 09:07:35+00:00,Bank of England chief economist says further interest rate rises needed; retail sales rise – business live | Business https://t.co/fII7yWLX3G,bank england chief economist says further interest rate rises needed retail sales rise business live business
136,2022-05-20 09:07:35+00:00,"Ms. Marvel Featurette Reveals New Footage, Adorable Behind-The-Scenes Moments https://t.co/dNAzpGNd79",ms marvel featurette reveals new footage adorable behind scenes moments
137,2022-05-20 09:07:35+00:00,@asmemesss @FarOutAkhtar @imVkohli Dream for Your idol Rohit,dream your idol rohit
138,2022-05-20 09:07:33+00:00,"rohit bhai ne form me aake hi, tumhare qualify chances kam kraye h..😉 https://t.co/ykt5JCbUVh",rohit bhai ne form me aake hi tumhare qualify chances kam kraye h
139,2022-05-20 09:07:33+00:00,"बरेली कर रहा है आज़म खान का स्वागत!
#AzamKhan
#WelcomeBackAzamKhan https://t.co/dZtnkZsXqI",
140,2022-05-20 09:07:33+00:00,पार्टी के जनसेवा के 8 साल- #100_से_संपर्क अभियान के अंतर्गत बादशाहपुर विधानसभा क्षेत्र स्थित फर्रूखनगर बाज़ार में श्रीमती अन्नू जैन जी (साई साड़ी शोरूम) एवं अन्य सम्मानित जनों से संवाद कर उन्हें केंद्र एवं प्रदेश में काम कर रही भाजपा सरकार की जनकल्याणकारी योजनाओं की जानकारी दी। https://t.co/GYOAUKgQ1c,8
141,2022-05-20 09:07:33+00:00,"@ZelenskiyNFT @4madhvi
@DhruvMarwah5
#ZelenskiyNFT World's first ChariFi &amp; NFT Project🔥 #StandWithUkraine #HelpUkraine #NFTs #NFT #NFTCommunity #crypto #Ukraine #Zelenskyy #art",worlds first charifi amp nft project
142,2022-05-20 09:07:33+00:00,https://t.co/4e6LLBKbZe,
