,Unnamed: 0,date,rawContent,cleaned_content,english_relative_frequency
2184,2184,2022-09-26 12:48:55+00:00,"🇸🇬🦁 The 38-year-old veteran goalkeeper became the 15th Lion to reach the century mark. He also became the second only goalkeeper after David Lee to reach this milestone, and the 58th internationally.

Congratulations, Hassan! 👏",38 year old veteran goalkeeper became 15th lion reach century mark he also became second only goalkeeper after david lee reach this milestone 58th internationally congratulations hassan,0.8333333333333334
2185,2185,2022-09-26 12:48:55+00:00,"⏮ Similarly, 18 years ago, Hassan made his international debut for the Lions at the age of 19 against the same opponent, India, in the second round of the 2006 Asian World Cup Qualifiers in Goa, India.",similarly 18 years ago hassan made his international debut lions at age 19 against same opponent india second round 2006 asian world cup qualifiers goa india,0.8260869565217391
2189,2189,2022-09-26 12:48:49+00:00,Just posted a photo @ Singapore Botanic Gardens https://t.co/FzjJXhLmsc,just posted photo singapore botanic gardens,0.8333333333333334
2200,2200,2022-09-26 12:48:43+00:00,@GoudvisNFT how to get REKT fast with 'rich' DAO,how get rekt fast with rich dao,0.8571428571428571
2215,2215,2022-09-26 12:48:25+00:00,need to get blasted and watch that new mortal kombat,need get blasted watch that new mortal kombat,0.875
2235,2235,2022-09-26 12:48:01+00:00,"Download our FREE Relaxation and Emotional Healing Meditation
Go here : https://t.co/fBLG1FlP1H https://t.co/4Ol9We7aBa",download our free relaxation emotional healing meditation go here,0.8888888888888888
2236,2236,2022-09-26 12:47:59+00:00,"I will be slow, but I want to make a few vertical videos (mixbox display) for some simple Xrd stuff 🤔",i will be slow but i want make few vertical videos mixbox display some simple xrd stuff,0.8823529411764706
2245,2245,2022-09-26 12:47:52+00:00,@NhantanaS Otw to take car loan for my bat mobile 🦇,otw take car loan my bat mobile,0.8571428571428571
2258,2258,2022-09-26 12:47:44+00:00,I needed new luggage anyway 🥴,i needed new luggage anyway,0.8
2263,2263,2022-09-26 12:47:38+00:00,"hey ben @ Big Ben Tower, London https://t.co/0hvwy1BNKQ",hey ben big ben tower london,0.8333333333333334
2274,2274,2022-09-26 12:47:27+00:00,This looks so good! Nice one CT and @PRASA_Group,this looks so good nice one ct,0.8571428571428571
2276,2276,2022-09-26 12:47:25+00:00,@dennisjacobs91 @mypethooligan I’ll have one by end of this month 😝,i ll have one by end this month,0.875
2294,2294,2022-09-26 12:47:07+00:00,Fr tho our next generation is why I champion human freedoms with #defi. Lfg,fr tho our next generation is why i champion human freedoms with lfg,0.8461538461538461
2305,2305,2022-09-26 12:46:52+00:00,"@KamilWisniews19 @FarcanaOfficial 💯, gotta keep my eyes on this",gotta keep my eyes this,0.8
2309,2309,2022-09-26 12:46:49+00:00,"Get an in-depth understanding of literary texts to get higher grades.
Our structured approach, designed by experts, will help you gain clarity about the themes depicted in the Spanish Play YERMA.
DM for queries or WhatsApp at +65 82281164
Visit https://t.co/iNWsTj6xKT for more. https://t.co/rW3rJCvQz9",get depth understanding literary texts get higher grades our structured approach designed by experts will help you gain clarity about themes depicted spanish play yerma dm queries or whatsapp at 65 82281164 visit more,0.84375
2311,2311,2022-09-26 12:46:48+00:00,"@KFChunchuns i’m using brown switches (keychron), but i think you’ll like the reds for what you’re looking for ^^",i m using brown switches keychron but i think you ll like reds what you re looking,0.8235294117647058
2373,2373,2022-09-26 12:45:48+00:00,@1_6om Beautiful! Sunny's reaction is so adorable!,beautiful sunnys reaction is so adorable,0.8333333333333334
2374,2374,2022-09-26 12:45:47+00:00,Just posted a photo @ MADE IN ITALY https://t.co/KhFzXUCoSv,just posted photo made italy,0.8
2416,2416,2022-09-26 12:45:10+00:00,"@SlumberTrap Rereading the series now, one of the stories drove me to tears on the train",rereading series now one stories drove me tears train,0.8888888888888888
2418,2418,2022-09-26 12:45:09+00:00,"All Hail the Undisputed World Fighting Champion, King Chody! *waves*",all hail undisputed world fighting champion king chody waves,0.8888888888888888
2424,2424,2022-09-26 12:45:04+00:00,"Juliana Lim, Executive Director - Talent at SGInnovate, recently shared her thoughts at the #GapSummit, discussing talent development in the #biotech sector, and meeting the bright minds driving tomorrow's innovations. Thank you to the @GlobalBRev team for having us! https://t.co/FCaCmO2Q9l",juliana lim executive director talent at sginnovate recently shared her thoughts at discussing talent development sector meeting bright minds driving tomorrows innovations thank you team having us,0.8148148148148148
2427,2427,2022-09-26 12:45:02+00:00,Stop my mom and step dad pranked my nephew and niece like the scary indonesian nenek that sells things then manipulate u to spend a lot of money then aft that Q&amp;S started calling me then when ely and I outside of my house we got scared also😭,stop my mom step dad pranked my nephew niece like scary indonesian nenek that sells things then manipulate u spend lot money then aft that q amp s started calling me then when ely i outside my house we got scared also,0.8333333333333334
2445,2445,2022-09-26 12:44:43+00:00,@mohammedjrpg Switch most likely. Gotta finish Sky 3rd first,switch most likely gotta finish sky 3rd first,0.8571428571428571
2450,2450,2022-09-26 12:44:39+00:00,"Lenin: Exiles vote with their feet (or on planes, trains, cars, bikes, etc)",lenin exiles vote with their feet or planes trains cars bikes etc,0.8333333333333334
2459,2459,2022-09-26 12:44:28+00:00,"Top blockchain games with best social signal last 3D ⚡️✨💥💥💥💥 
#TheSandbox 
#Yooshi 
#AxieInfinity https://t.co/TnfvlQhqkH",top blockchain games with best social signal last 3d,0.875
2465,2465,2022-09-26 12:44:25+00:00,Maddison triple captain this weekend,maddison triple captain this weekend,0.8
2488,2488,2022-09-26 12:44:04+00:00,"@anilvijminister Most of the shops in Faridabad villages(almost all villages) are selling fake and illegal alcohol. For example, you can see Village Baroli Faridabad, Haryana -121004. This area comes under @KPGBJP sir!!",most shops faridabad villages almost all villages are selling fake illegal alcohol example you can see village baroli faridabad haryana 121004 this area comes under sir,0.84
2522,2522,2022-09-26 12:43:33+00:00,who is your header — my gf https://t.co/02uqgd9dag,who is your header my gf,0.8333333333333334
2523,2523,2022-09-26 12:43:30+00:00,"@_heroicstory @jayrosenkrantz @gabrielleydon @DigiDaigaku this is my first meme, pls tell me I did well!! https://t.co/wuq9nUyZux",this is my first meme pls tell me i did well,0.8181818181818182
2526,2526,2022-09-26 12:43:26+00:00,"My first order with @BTSDollComm for CN Artist Made Collection😍 The quality of the clothes really 👍🏻 Thank you 💜 #btsdollcom #btsdcreview 
Baby JM is ready for his trip 😁 https://t.co/ntLjJNOnR6",my first order with cn artist made collection quality clothes really thank you baby jm is ready his trip,0.8947368421052632
2553,2553,2022-09-26 12:43:07+00:00,"Top coins by volume traded ✨🎉 
#USDT #BTC #ETH #BUSD #USDC https://t.co/cbBSppFX3k",top coins by volume traded,0.8
2554,2554,2022-09-26 12:43:07+00:00,"AMD's share broken up by chips. EPYC 3 (Milan's) ramp since launch in 2021 has been phenomenal, much faster than prior generations https://t.co/4BB61CEdsG",amds share broken up by chips epyc 3 milans ramp since launch 2021 has been phenomenal much faster than prior generations,0.8421052631578947
2556,2556,2022-09-26 12:43:04+00:00,Researchers From China Introduce Vision GNN (ViG): A Graph Neural Network For Computer Vision Systems https://t.co/7HNSAFt67u,researchers china introduce vision gnn vig graph neural network computer vision systems,0.8333333333333334
2560,2560,2022-09-26 12:43:01+00:00,"I am avoiding swimming for now. Playground too actually. But while we was riding, we passed by playground and i gave in😆",i am avoiding swimming now playground too actually but while we was riding we passed by playground i gave,0.8947368421052632
2567,2567,2022-09-26 12:42:52+00:00,"@TheJetSetNerd Not me, I’m getting smarter and more insecure everyday.",not me i m getting smarter more insecure everyday,0.8888888888888888
2582,2582,2022-09-26 12:42:38+00:00,She's such a muddle head sometimes. =P,shes such muddle head sometimes p,0.8333333333333334
2595,2595,2022-09-26 12:42:25+00:00,"""Online Learning, Study Tips""

Read the full article ""7 Best ways to get rid of the anxiety of Singapore Math"":
▸ https://t.co/3ZPgolplek

#Education #Tuition #Onlinelearning #Students #Teachers #Learning #Studying #Teaching #Tutor #Classroom https://t.co/9PK1OBBuOg",online learning study tips read full article 7 best ways get rid anxiety singapore math,0.8571428571428571
2601,2601,2022-09-26 12:42:22+00:00,"Drawing Speed Challenge completed: #Cynonari 
(30sec/1min/10mins per character)

Did this while waiting for laundry lolz timing is real too short https://t.co/FyGqbWujSN",drawing speed challenge completed 30sec 1min 10mins per character did this while waiting laundry lolz timing is real too short,0.8823529411764706
2604,2604,2022-09-26 12:42:20+00:00,"✨NEW DROP✨

🤍🖤🤍🖤
WITHOUT YOU
0.17 $ETH on @foundation 

Without you...

We smile
We open our eyes
We love
We go on
Because we have you
Forever in our hearts.

Every RT/QT is appreciated🙏

⬇️Link https://t.co/FKqzQCgF0n",new drop without you 0 17 eth without you we smile we open our eyes we love we go because we have you forever our hearts every rt qt is appreciated link,0.8666666666666667
2609,2609,2022-09-26 12:42:17+00:00,"At Kitabelo, we have developed a way to determine a person's credit score, for people without or with little access to mainstream financial products or online",at kitabelo we have developed way determine persons credit score people without or with little access mainstream financial products or online,0.8095238095238095
2611,2611,2022-09-26 12:42:16+00:00,37? Brazy. He looks like he was born in 99😭,37 brazy he looks like he was born 99,0.8571428571428571
2639,2639,2022-09-26 12:41:54+00:00,@wrestingcontrol @MuhammadSmiry Thats why Pakistan is close to their friendship.,thats why pakistan is close their friendship,0.8571428571428571
2640,2640,2022-09-26 12:41:51+00:00,@_heroicstory @jayrosenkrantz @fatmuffintop Let me win and I’ll diamond hand my world pass!!!,let me win i ll diamond hand my world pass,0.8
2647,2647,2022-09-26 12:41:43+00:00,"Strong month for Nvidia with them supposedly claiming 100% of all incremental accelerator deployments in July, accounting for 84% total share (up from 82% I had in my deep dive). https://t.co/anZ3zs8rSd",strong month nvidia with them supposedly claiming 100 all incremental accelerator deployments july accounting 84 total share up 82 i had my deep dive,0.8571428571428571
2651,2651,2022-09-26 12:41:35+00:00,@cwebbonline @mumsie1994 I think Ginni will be rethinking her agreement to be interviewed. And why does she get to dictate terms? Why can’t she just be subpoenaed? She holds no public office. She has no form of privilege other than white privilege.,i think ginni will be rethinking her agreement be interviewed why does she get dictate terms why can t she just be subpoenaed she holds no public office she has no form privilege other than white privilege,0.8918918918918919
2680,2680,2022-09-26 12:41:13+00:00,@CapetainTrippy @Y00tsYC Wow! That’s a dope trippy @Y00tsYC! #y00tsYachtClub https://t.co/nQ4aJPbSvC,wow that s dope trippy,0.8
2690,2690,2022-09-26 12:41:05+00:00,Ginger VS Grammarly: Which Grammar Checker is Better in (2022) ? - see https://t.co/rBPZK79Fyx,ginger vs grammarly which grammar checker is better 2022 see,0.8888888888888888
2694,2694,2022-09-26 12:41:04+00:00,#MIT Engineers Build Wireless Underwater #Camera That Doesn’t Need Batteries! https://t.co/dXZirrkmBO https://t.co/rkqj818CNd,engineers build wireless underwater that doesn t need batteries,0.8888888888888888
2701,2701,2022-09-26 12:41:00+00:00,"How do you determine the credit score of a farmer, a rural resident with limited online/app presence, and no bank account? 
#financialeducation #financialresilience #inclusion #inclusivitymatters #finance",how do you determine credit score farmer rural resident with limited online app presence no bank account,0.8823529411764706
2714,2714,2022-09-26 12:40:47+00:00,Temperature is 39.86085 is higher than 35deg C. Taken on 2022-09-26  8:40 pm,temperature is 39 86085 is higher than 35deg c taken 2022 09 26 8 40 pm,0.875
2715,2715,2022-09-26 12:40:47+00:00,Laser power is 0.00844 is low. Taken on 2022-09-26  8:40 pm,laser power is 0 00844 is low taken 2022 09 26 8 40 pm,0.8571428571428571
2719,2719,2022-09-26 12:40:45+00:00,"Someone emailed me as they saw the job advert associated with my grant &amp; are working on a similar topic. We arranged a meeting, had a lovely chat &amp; now I am reading their paper hot off the press (Nov 22 😜). THIS is what academia should be like more often!",someone emailed me as they saw job advert associated with my grant amp are working similar topic we arranged meeting had lovely chat amp now i am reading their paper hot off press nov 22 this is what academia should be like more often,0.8604651162790697
2734,2734,2022-09-26 12:40:32+00:00,kay im done drawing. this is the last drawing https://t.co/KAiXbcfkCo,kay im done drawing this is last drawing,0.875
2746,2746,2022-09-26 12:40:18+00:00,"I am trying my best now not to waste my weekend but to make activities for my kids. But SG, whatelse? Cycling again?",i am trying my best now not waste my weekend but make activities my kids but sg whatelse cycling again,0.85
2771,2771,2022-09-26 12:39:57+00:00,"@jason_coleman Genuinely don't know. it's my least favourite part about the WP plugin biz. I get a mini anxiety attack every time. And having to ask for login details, check that they work, replicate the bug and write the ticket drains the life out of me.

https://t.co/JhwDN2kGuc",genuinely dont know its my least favourite part about wp plugin biz i get mini anxiety attack every time having ask login details check that they work replicate bug write ticket drains life out me,0.8571428571428571
2772,2772,2022-09-26 12:39:55+00:00,@just_hlo Lol yea that too friend,lol yea that too friend,0.8
2774,2774,2022-09-26 12:39:55+00:00,"We finally have the winners for challenge 51 and challenge 52 has already started!

Results: https://t.co/Uu8VecfAnH

New dataset &amp; submissions: https://t.co/QbHcyfO47p

Use our Discord channel for questions: https://t.co/tIDRFBN3bc

#machinelearning #rocketcompetition https://t.co/TXq5eo8VW7",we finally have winners challenge 51 challenge 52 has already started results new dataset amp submissions use our discord channel questions,0.8421052631578947
2786,2786,2022-09-26 12:39:46+00:00,❗️❕scammer jam scammer; #Nigeria;  These Politicians Are mad people everywhere; no nation would move forward Like this; NONE! https://t.co/yqjmzsEZx0 #BBNaijaS7 #Bbnaija #ASUUStrikeMustEnd #ASUU,scammer jam scammer these politicians are mad people everywhere no nation would move forward like this none,0.8823529411764706
2805,2805,2022-09-26 12:39:28+00:00,@spymuk98 Generational talent managed by a clown,generational talent managed by clown,0.8
2806,2806,2022-09-26 12:39:25+00:00,"@brayansolano880 @hirame_sa not anime, proto merlin from fgo",not anime proto merlin fgo,0.8
2821,2821,2022-09-26 12:39:09+00:00,"Told my doc I do intermittent fasting but here I am eating cup noodles and 7-11 hanjuku eggs at 9.30 pm at night

Dr Amanda im so sorry",told my doc i do intermittent fasting but here i am eating cup noodles 7 11 hanjuku eggs at 9 30 pm at night dr amanda im so sorry,0.8
2847,2847,2022-09-26 12:38:50+00:00,"i was actually happy with this figure. even though the joints are stiffer than people who need chiropractors.

ok bye. https://t.co/YJ1cksFJR0",i was actually happy with this figure even though joints are stiffer than people who need chiropractors ok bye,0.8947368421052632
2856,2856,2022-09-26 12:38:44+00:00,@game2earn007 @cryptojack $LINU is on the March. Come join the revolution https://t.co/cIUJ0C6K3h,linu is march come join revolution,0.8333333333333334
2863,2863,2022-09-26 12:38:40+00:00,@tribalcast @Rotworks This @tribalcast ahhh. Sit at sideline just watch people get poisoned,this ahhh sit at sideline just watch people get poisoned,0.8
2865,2865,2022-09-26 12:38:36+00:00,@GeorgeInTheMeta You can read my tiktok videos,you can read my tiktok videos,0.8333333333333334
2875,2875,2022-09-26 12:38:25+00:00,"Shit like this always makes me laugh man. ""Wouldnt dare live in Newcastle"" yet more or less all of Sunderlands high earners choose to live in the Toon over that shithole by the wear 😂 #nufc",shit like this always makes me laugh man wouldnt dare live newcastle yet more or less all sunderlands high earners choose live toon over that shithole by wear,0.8214285714285714
2884,2884,2022-09-26 12:38:16+00:00,"Fast Forward Grant from DWD helps Wisconsin Aluminum Foundry hire and train more workers

➡️https://t.co/ZcI5uqlrGY

#WisconsinAluminumFoundry #aluminumfoundry #DWD #aluminium #alcirclenews #AlCircle https://t.co/56f1gSzygP",fast forward grant dwd helps wisconsin aluminum foundry hire train more workers,0.8333333333333334
2887,2887,2022-09-26 12:38:11+00:00,Who will inherit Queen Elizabeth's fortune? https://t.co/WzKvG4juRV,who will inherit queen elizabeths fortune,0.8333333333333334
2890,2890,2022-09-26 12:38:09+00:00,"The full audit report can be viewed here - https://t.co/MnDU1dKvdA
#DeFi #Audit @Moneyswitch_io",full audit report can be viewed here,0.8571428571428571
2891,2891,2022-09-26 12:38:08+00:00,"📢 We are pleased to announce the completion of our security audit by cybersecurity firm @InspexCo

🔍Inspex specializes in smart contract audits and has secured over $880 Million of funds for 86 projects across multiple chains. https://t.co/DK5dL70NQO",we are pleased announce completion our security audit by cybersecurity firm inspex specializes smart contract audits has secured over 880 million funds 86 projects across multiple chains,0.8
2897,2897,2022-09-26 12:38:05+00:00,Trainee lawyers who cheated in Bar exam should reflect critically on their actions: CJ https://t.co/hCory8SXCM,trainee lawyers who cheated bar exam should reflect critically their actions cj,0.8333333333333334
2898,2898,2022-09-26 12:38:05+00:00,Anyone else think he would be a great appointment for Cardiff? #CCFC,anyone else think he would be great appointment cardiff,0.8888888888888888
2900,2900,2022-09-26 12:38:03+00:00,'I need my salary': anger as Lebanese banks reopen https://t.co/g8AKY2YXuA,i need my salary anger as lebanese banks reopen,0.8888888888888888
2901,2901,2022-09-26 12:38:03+00:00,@1Breese @mypethooligan It’s gonna be epic,it s gonna be epic,0.8
2902,2902,2022-09-26 12:38:03+00:00,'I need my salary': anger as Lebanese banks reopen https://t.co/2sm5iu9AKi,i need my salary anger as lebanese banks reopen,0.8888888888888888
2904,2904,2022-09-26 12:38:01+00:00,A different level of expressing love for one another 😂 #NetJames https://t.co/w62pOBA2Jv,different level expressing love one another,0.8333333333333334
2920,2920,2022-09-26 12:37:47+00:00,"A dollar crunch in Bangladesh, a dip in the country's foreign exchange reserves, and a weakening taka may soon pave the way for a rupee loan line to Bangladesh and settlement of India's trade with the neighbor in local currency, according to banking circles. #Eximpedia #business https://t.co/NFXUqCYbf3",dollar crunch bangladesh dip countrys foreign exchange reserves weakening taka may soon pave way rupee loan line bangladesh settlement indias trade with neighbor local currency according banking circles,0.8571428571428571
2933,2933,2022-09-26 12:37:31+00:00,"@Klemennnn @mypethooligan Gl on the bot, hope you get a 🔥 one!",gl bot hope you get one,0.8333333333333334
2945,2945,2022-09-26 12:37:21+00:00,Mental Health Chatbot with Cognitive Skills https://t.co/84qCBThUZQ,mental health chatbot with cognitive skills,0.8333333333333334
2946,2946,2022-09-26 12:37:21+00:00,@game2earn007 @rovercrc $LINU on top. No surprise there,linu top no surprise there,0.8
2952,2952,2022-09-26 12:37:19+00:00,TTS: A Powerful And Efficient Tool For Proofreading https://t.co/6zFO9QBQTd,tts powerful efficient tool proofreading,0.8
2965,2965,2022-09-26 12:37:09+00:00,"Is the fans answered she watch f4 3x??? his shock face so cute. Hahaha. And straight away asking ""how about 2gether the series?""

He wanna know how many times you guys watch the series. I'll answer thousand times P'Bai. 😂 

#ไบร์ทวิน #bbrightvc #winmetawin #BrightWin",is fans answered she watch f4 3x his shock face so cute hahaha straight away asking how about 2gether series he wanna know how many times you guys watch series ill answer thousand times pbai,0.84375
2979,2979,2022-09-26 12:36:58+00:00,Ay guys! I'm live! Come say hi! https://t.co/X69Cs5sAcz,ay guys im live come say hi,0.8571428571428571
2980,2980,2022-09-26 12:36:58+00:00,is this your fav colour ? https://t.co/WR1N38uLth,is this your fav colour,0.8
2985,2985,2022-09-26 12:36:49+00:00,guys apparently Eve did not eat Adam’s ass??? wtf???,guys apparently eve did not eat adam s ass wtf,0.8
2986,2986,2022-09-26 12:36:48+00:00,".    *     *    🌙   *    .  *  ☄️.
  * .  🌍  *     .    *   💫  * 
 .  *   #WIRTUAL Will* .
 *  .    give me 5 sets*
 .    *   &amp; 1 special set  * . ⭐️
  .    .  *   ✨ SOON 😹   .  
     *   .     .        .  * 🪐 . *  .
 * 🌕 .    .   *  ⭐️    *   .   *",will give me 5 sets amp 1 special set soon,0.875
2997,2997,2022-09-26 12:36:41+00:00,Exmatter Points to Potential Future of Data Extortion https://t.co/IWtYpmriXD,exmatter points potential future data extortion,0.8333333333333334
